feature,AAVS1_Con_1,AAVS1_Con_2,AAVS1_Con_3,ACOT7_1,ACOT7_2,ACOT7_3,CEPT1_1,CEPT1_2,CEPT1_3,DECR2_1,DECR2_2,DECR2_3,ELOVL5_1,ELOVL5_2,ELOVL5_3,HSD17B12_1,HSD17B12_2,HSD17B12_3,MPDU1_1,MPDU1_2,MPDU1_3,ORMDL2_1,ORMDL2_2,ORMDL2_3,ORMDL2_4,ORMDL2_5,ORMDL2_6,SGMS1_1,SGMS1_2,SGMS1_3
PC 17:0;0_22:6;0,,,,0.01574602,0.012849678,,,,,,,,,,,,,,,,,,,,,,,,,
PC 17:1;0_22:5;0,,,,0.027383001,0.020174562,0.039091213,,,,,,,,,,,,,,,,,,,,,,,,
PC 19:1;0_20:5;0,,,,,0.003622828,0.004114856,,,,,,,,,,,,,,,,,,,,,,,,
PC 17:1;0_22:6;0,,,,0.016542084,0.020757152,0.016560929,,,,,,,,,,,,,,,,,,,,,,,,
PC 16:0;0_24:0;0,0.021464788,,,,,,,,,,,,,,,,,,0.014292985,,0.016207598,,,,0.014050332,0.016947939,,,,
PC 16:0;0_24:1;0,0.020938524,0.01739143,0.014336816,,,,0.018803462,0.017819581,0.017611409,0.010785737,0.0087203,0.009895108,0.016109489,0.015139951,0.012595466,,,,0.01706622,0.016528544,0.015175835,0.017471341,0.015797739,0.011452995,0.019708514,0.018231554,0.02030767,0.013215905,0.010539706,0.011692728
PC 16:1;0_24:0;0,0.013448073,0.01206984,0.010141511,,,,0.005756555,0.006524574,0.005123346,0.00471305,0.003652463,0.00446312,0.013851168,0.010647663,0.012671843,,,,0.011546153,0.010650832,0.013326968,0.009007892,0.009485858,0.006010187,0.017675517,0.017948899,0.019419237,0.007612695,0.006263038,0.005730655
PC 18:0;0_22:1;0,0.004679999,0.003806863,0.003184194,,,,0.004340688,0.004087554,0.00277974,0.003452585,0.00220806,0.002477799,0.002554155,,0.002531852,,,,0.002817308,0.002746635,0.003937805,0.004030914,0.003993777,0.002743684,0.003261874,0.005289418,0.003916225,0.003490407,0.002371637,0.002987376
PC 18:1;0_22:0;0,0.012763314,0.01055822,0.017637065,,,,0.005007407,,0.005791526,0.009028796,0.005466116,0.010061712,,0.007033288,,,,,0.008228497,0.008419539,0.010020058,0.007952758,0.011350008,0.008391748,0.011146857,0.012132312,0.013746877,0.00812305,0.006232914,0.010348326
PC 20:0;0_20:1;0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000974132,,,
PC 16:0;0_24:2;0,0.012088459,0.00957952,0.009871479,0.006421046,0.005513809,0.00558909,0.007574154,0.007180298,0.008242062,0.007796056,0.007122635,0.008020712,0.005014061,,0.004155975,,,,0.008446422,0.009412129,0.009034459,0.010459003,,0.010063206,0.008579345,0.007915871,,0.008828033,0.00826244,0.009253584
PC 16:1;0_24:1;0,0.018792532,0.019386558,0.012054422,,,0.001656237,0.012453685,0.014936632,0.013915455,0.005398769,0.006027046,0.005458558,0.012772717,0.015137365,0.010846199,,0.004037835,0.005086712,0.014594942,0.015696883,0.014459962,0.01689009,0.013795377,0.012126938,0.023443957,0.024689973,0.026880373,0.00905961,0.010789456,0.008810092
PC 18:0;0_22:2;0,,,,0.001313055,,,,,,0.001757356,0.002014849,0.001808923,,,,,,,,0.002472844,0.002259786,,,0.001946263,0.003128542,,,0.002285247,0.00189416,0.001732149
PC 18:1;0_22:1;0,0.034207663,0.033154476,0.036097345,0.013575504,0.012950037,0.015398955,0.020139714,0.02343056,0.020953753,0.025017278,0.022126479,0.029086126,0.015806078,0.018597132,0.01353725,,0.013105221,0.010824755,0.022297901,0.025203437,0.025848774,0.031624062,0.038478723,0.033967773,0.031996385,0.032020983,0.039248976,0.025684863,0.022263248,0.02977182
PC 20:1;0_20:1;0,0.004807567,0.005837477,0.003356173,,0.000209209,0.00044134,0.00414543,0.004961025,0.004198321,0.002815234,0.003593184,0.002636867,0.000496207,0.000458315,,,0.000564992,0.000607284,0.001708633,0.001952508,0.002318275,0.005001306,0.003539288,0.003563019,0.003450755,0.004155861,0.003916405,0.001953553,0.002614199,0.002463376
PC 16:0;0_24:3;0,,,,0.004437678,0.004353218,0.005601288,,,,,,,,,,,,,,0.004702525,,,,,,0.005139921,,,,
PC 16:1;0_24:2;0,,0.003426574,,,,,0.005086758,0.004292771,,,,,,,,,,,,,,,,,,0.004754396,,,,
PC 18:0;0_22:3;0,,,,0.002102271,0.003329258,0.003704554,,,,,,,,,,,,,0.004432217,,0.00313437,,,,,,,,0.00238118,
PC 18:1;0_22:2;0,0.00842166,0.009994896,0.014193749,0.005445008,0.006997,0.005692298,0.009708202,0.007271031,0.010148738,,,0.009738846,,,,,,,0.013097691,0.006725224,0.010148616,0.017651154,,,0.009737136,0.006148355,0.01472511,0.018590266,0.008818885,
PC 18:2;0_22:1;0,0.00347111,0.003951566,0.003894457,0.00256409,,0.00257772,,,0.004040093,,,0.005122067,,,,,,,,0.002845454,,,,,0.003524161,0.003484317,,,0.003366782,
PC 20:0;0_20:3;0,0.002992177,,0.001189904,,0.00173072,0.001770594,,,,,,,,,,,,,,,0.001880152,,,,0.001703234,,,,,
PC 20:1;0_20:2;0,0.001859438,0.002040229,0.002403355,,,,,0.002885977,0.001470331,,,0.001409084,,,,,,,,,0.001415663,,,,0.001532036,,0.002345247,,0.001343848,
PC 16:0;0_24:4;0,,,0.003622682,0.008384113,0.007186708,0.008679758,,,,0.001989375,,,,,,,,,0.003122492,0.004899871,0.005135942,,,,,0.00294457,,,,
PC 18:0;0_22:4;0,0.004873993,,0.002674132,0.016918741,0.014777127,0.0151995,,0.003802524,,0.005394022,0.005949147,0.005369481,,,,,,,0.003258514,0.003221162,0.003665719,,,,0.004457398,0.002989392,,,,
PC 18:1;0_22:3;0,0.005141473,,0.005545798,0.015502337,0.015994818,0.016637315,,,,0.003915146,0.004867202,0.004886045,,,,,,,0.002936882,0.002683495,0.003679664,,,,0.00634822,0.00392749,,,,
PC 20:0;0_20:4;0,,,,0.003351563,0.004116244,0.004811543,,,,,,,,,,,,,,0.00091728,,,,,0.001165557,0.001035839,,,,
PC 20:1;0_20:3;0,0.008473185,,0.005306075,0.010181757,0.008715678,0.009582615,,0.014023529,,0.00546669,0.00717462,0.00525031,,,,,,,0.002752263,0.002837544,0.00323154,,,,0.007408011,0.005680097,,,,
PC 20:2;0_20:2;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC 16:0;0_24:5;0,0.005306202,0.0058203,0.004305656,0.024360477,0.017960725,0.024880551,0.004353144,0.004805122,0.005788925,0.005073907,,0.005455818,,0.006966898,0.004485475,,,,0.005334793,0.005069109,0.005258237,,0.003935641,0.003328563,0.010036812,0.007748254,,0.004628977,0.004167201,0.004887333
PC 16:1;0_24:4;0,,,,,,,0.002892373,,,,,,,,,,,,,,,,,,,,,,,
PC 18:0;0_22:5;0,0.021130396,0.023507377,0.016536297,0.077495322,0.06513015,0.072910044,0.015046982,0.014546041,0.016048688,0.025404119,0.025165831,0.024157727,0.01916225,0.027857383,0.018599338,0.007538053,0.006433983,0.01114641,0.020002634,0.017258397,0.018847343,0.017970974,0.003493356,0.005673258,0.017973363,0.015370558,0.02143999,0.01061522,0.01288082,0.010702231
PC 18:1;0_22:4;0,0.019904369,0.02226495,0.027226416,0.069776025,0.063743573,0.061721895,0.005764903,0.006496417,0.006861445,0.017103808,0.013493466,0.018199092,0.013576877,,0.0093434,0.015344227,0.012016105,0.010242952,0.011134943,0.010922887,0.011094066,,0.008726038,0.007822916,0.019351899,0.016629067,0.01833207,0.010439288,0.009452094,0.011463551
PC 18:2;0_22:3;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC 20:0;0_20:5;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC 20:1;0_20:4;0,0.005150035,0.005951111,0.006558472,0.027104866,0.022832345,0.021498517,0.006101184,0.007057091,0.007329545,0.007558001,0.008980365,0.00650278,0.002760683,0.003064029,0.003663774,0.002816177,0.003925352,0.00331237,0.004524198,0.004799309,0.006234197,0.006017283,0.002212514,0.003057454,0.008527264,0.008174668,0.009629846,0.00378544,0.003570586,0.003757505
PC 20:2;0_20:3;0,,,,0.007094465,0.00590334,0.006819728,,,,,,,,,,,,,,,,,,,,,,,,
PC 16:0;0_24:6;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC 16:1;0_24:5;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC 18:0;0_22:6;0,0.018525535,0.015950711,0.018239333,0.054856843,0.053573119,0.064073625,,0.015055156,0.01831684,0.020531479,0.019238439,0.016586894,,,0.013059912,,0.007911284,0.010513344,0.0113184,0.016552376,0.01530623,0.008485005,,,0.017166234,0.014017838,,,,0.008500299
PC 18:1;0_22:5;0,0.065826361,0.061350195,0.076389178,0.232348846,0.204496697,0.240093347,0.046773753,0.035780787,0.035866768,0.05336424,0.052125689,0.052933508,0.055768232,0.050581389,0.042114826,0.071411588,0.062299979,0.070814332,0.043121693,0.04909559,0.048891379,0.020179922,0.033143173,0.033074592,0.0607245,0.061570071,0.088539422,0.058431106,0.064249981,0.0412039
PC 18:2;0_22:4;0,,,,0.008726325,0.00941928,,,,,,,,,,,,0.002589297,,,,,,,,,,,,,
PC 20:1;0_20:5;0,,0.003745853,,0.009902726,0.010702135,0.009755466,,,,,,,,,,,,,,,,,,,,,,,0.004025389,
PC 20:2;0_20:4;0,,,,0.020538204,0.017734517,0.01402867,,,,,,,,,,0.004519638,,,,,,,,,,,,,,
PC 20:3;0_20:3;0,,,0.001050479,0.013656464,0.014751283,0.009777411,,,,,,0.000827716,,0.001195807,,,0.001087674,,0.000317214,,,,,,,,,,,0.000285986
PC 18:1;0_22:6;0,0.054177345,0.050730509,0.048473928,0.197739107,0.198070821,0.216446018,0.066385527,0.061665699,0.062699514,0.068793741,0.060770077,0.065505689,0.060964344,0.049760413,0.060406741,0.065385579,0.0772308,0.076804575,0.061324977,0.05500634,0.062353281,0.016446069,0.026632341,0.024901449,0.051479425,0.057726899,0.058518048,,0.048197811,0.039296244
PC 18:2;0_22:5;0,,,0.005751946,0.037893182,0.030703376,0.031852621,,0.001901475,,,,,,,,0.008727563,0.009024763,0.005209713,,,,,,,,,,,,0.002898542
PC 20:2;0_20:5;0,,,,,0.004591127,0.004437252,,,,,,,,,,,,,,,,,,,,,,,,
PC 20:3;0_20:4;0,,,0.002760052,0.038600935,0.045223641,0.028945313,,,,0.002284785,,0.002635095,,,,0.005045586,0.001997487,,,0.001007677,,,,,,,,,,0.001402152
PC 18:2;0_22:6;0,,,,0.010245745,0.005167263,,,,,,,,,,,,,,,,,,,,,,,,,
PC 20:3;0_20:5;0,,,,0.011263268,0.007513004,0.021680663,,,,,,,,,,,,,,,,,,,,,,,,
PC 20:4;0_20:4;0,,,,0.007346682,0.004379871,0.011824332,,,,,,,,,,,,,,,,,,,,,,,,
PC 17:0;0_24:1;0,,,,,,,,,,,,,,,,,,,,0.018815329,,,,,,,,,,
PC 17:1;0_24:0;0,,,,,,,,,,,,,,,,,,,0.01997143,,,,,,,,,,,
PC 17:1;0_24:1;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC 18:0;0_24:0;0,0.063043169,0.04946328,0.034293262,,,,,,,0.028533381,0.021927848,,,,,,,,0.038264416,0.032177882,0.035217185,,0.020052833,0.017147268,0.033267028,0.039070921,0.040923593,,,
PC 18:0;0_24:1;0,0.038748956,0.027385338,0.024835781,,,0.007958916,0.032085034,0.022628597,0.022336367,0.016471303,0.017396983,0.015242512,0.020301433,0.027977306,0.025024165,,,,0.024141365,0.035423515,0.037692223,0.022398511,,,0.033762506,0.032044464,0.03079415,,0.024472944,0.021282362
PC 18:1;0_24:0;0,0.05590434,0.0656027,0.055742605,0.014174803,,0.008347773,0.021982676,0.019804152,0.025283619,0.026339134,0.02090236,0.024292919,0.031128229,0.033481862,0.036321522,,,,0.051069834,0.048944044,0.054463459,0.044787855,0.066969487,0.068353078,0.069300123,0.073421281,0.089717325,0.051312051,0.036020411,0.025732301
PC 18:0;0_24:2;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC 18:1;0_24:1;0,0.06347422,0.059713547,0.060168635,,,0.017517974,0.043162442,0.048485421,0.049317829,0.027064606,0.028083385,0.032197402,0.039604363,0.041152298,0.036757384,,,,0.05321221,0.046602083,0.057461275,0.054617416,0.05367511,0.055438937,0.068406924,0.067164922,0.074382807,0.039683558,0.037579161,0.041933376
PC 18:2;0_24:0;0,0.007473876,0.005122953,0.005646149,,,,,,,0.002414105,,,,,,,,,,0.005917356,,,,,0.004785378,0.005934747,0.00687825,,0.002482287,
PC 18:1;0_24:2;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC 18:2;0_24:1;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC 18:0;0_24:5;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC 18:1;0_24:4;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC 20:0;0_22:5;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC 20:1;0_22:4;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC 20:4;0_22:1;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC 18:1;0_24:5;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC 20:1;0_22:5;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC 20:1;0_22:6;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC 20:4;0_22:6;0,,,,0.015613081,0.009198217,0.014915674,,,,,,,,,,,,,,,,,,,,,,,,
PC 20:5;0_22:5;0,,,,0.011713843,0.005866157,0.008287303,,,,,,,,,,,,,,,,,,,,,,,,
PC O-16:0;0/16:0;0,0.071587304,0.061676116,0.061946387,0.037186308,0.035311741,0.035597889,0.294554805,0.27173376,0.279608506,0.071421644,0.061256119,0.068938676,0.184745546,0.193600577,0.200486515,0.106557071,0.104297092,0.112996104,0.165985426,0.178249877,0.206326239,0.429065403,0.423834728,0.460419182,0.081539582,0.081977033,0.096126259,0.079876099,0.08037717,0.084768587
PC O-17:0;0/15:0;0,0.032208128,0.032232779,0.031379562,0.028030446,0.025976255,0.02600056,0.051854925,0.047076531,0.048294308,0.03149355,0.027359467,0.030494931,0.03254699,0.032859315,0.035448834,0.020648352,0.019572434,0.019614253,0.032754015,0.034557419,0.035648097,0.031455675,0.033416585,0.034846804,0.028551001,0.028277706,0.032721016,0.026715731,0.028072724,0.028670669
PC O-18:0;0/14:0;0,0.011130935,0.009454533,0.010437265,0.003236009,0.003131221,0.003327577,0.021045591,0.019595037,0.020943641,0.008640138,0.007659609,0.008463774,0.013645481,0.016306035,0.016651901,0.025795823,0.022309411,0.022133983,0.013869251,0.013864242,0.014499772,0.017531554,0.01672496,0.017852759,0.008689307,0.007767113,0.008376143,0.007471119,0.007871524,0.0079495
PC O-16:0;0/16:1;0,0.158230929,0.148909508,0.134407977,0.147749245,0.14268554,0.152267754,0.353711678,0.342114052,0.32205935,0.215448165,0.188623201,0.204491736,0.351718246,0.361876274,0.363424049,0.563491864,0.529737704,0.572306262,0.359553217,0.350139709,0.394212843,0.503183077,0.492773104,0.5260889,0.222332623,0.195614972,0.244035976,0.339143953,0.316214989,0.334175828
PC O-16:1;0/16:0;0,0.081961359,0.072772226,0.07335287,0.163847191,0.157338282,0.151458544,0.156200119,0.1510019,0.138706457,0.128820637,0.109901154,0.121714054,0.090759031,0.093223721,0.095351711,0.145845642,0.134154997,0.144720189,0.088809692,0.087058147,0.099950893,0.188007069,0.183756304,0.198946036,0.067610388,0.064212641,0.074421391,0.112287197,0.102102077,0.111588582
PC O-17:0;0/15:1;0,0.007434362,0.007134121,0.006367973,0.008209074,0.007689863,0.008931794,0.004529888,0.004108528,0.004571554,0.010400488,0.007255675,0.008766125,0.008536487,0.008856779,0.008121323,0.006554167,0.006431121,0.007405109,0.009759235,0.008928768,0.009430469,0.003806908,0.00441693,0.004065557,0.008776178,0.007168675,0.009404159,0.009261124,0.010739007,0.010472133
PC O-17:1;0/15:0;0,0.019847894,0.019497716,0.016089656,0.046370276,0.047794545,0.044017382,0.020615633,0.018733797,0.018617657,0.02871555,0.028001323,0.029078873,0.044991575,0.045131011,0.042975829,0.030462151,0.031295713,0.030510992,0.017578309,0.016385751,0.016932797,0.016810424,0.017458342,0.017907642,0.026380686,0.021675677,0.025702754,0.020251989,0.019669234,0.018206006
PC O-18:0;0/14:1;0,0.002240839,0.001926847,0.001594048,0.000482585,,,0.000889492,,,,0.000330458,0.000395523,0.00074659,0.001854112,0.001619764,0.001723509,0.002625723,0.002714187,0.001528892,0.000847531,0.000820966,0.000548635,0.000567016,0.000479824,0.000665848,0.001129893,0.001370277,0.000514778,0.000842412,0.000826902
PC O-18:1;0/14:0;0,0.020331731,0.019854354,0.019707938,0.018555708,0.018458961,0.020330596,0.031885191,0.029615313,0.028200006,0.0266152,0.022151476,0.025531276,0.028737822,0.027582108,0.028852776,0.041824063,0.038611457,0.038583882,0.027519304,0.027075943,0.03267859,0.030505693,0.030384604,0.033528435,0.018208959,0.014619505,0.017874845,0.026786402,0.025745273,0.027792338
PC O-16:0;0/16:2;0,0.002088975,0.002299123,0.001581278,0.005394571,0.005364254,0.006653119,0.002695444,0.003587298,0.003267835,0.00424539,0.002767867,0.002551034,0.003413684,0.003068819,0.003471562,0.001195932,0.002974726,0.003469511,0.003534971,0.004138387,0.004238485,0.003201242,0.002766453,0.003234372,0.002101684,0.002179229,0.002824209,0.003408468,0.004609198,0.002763183
PC O-16:1;0/16:1;0,0.116660473,0.109982547,0.095047664,0.16551765,0.151342267,0.17526806,0.192976525,0.20792286,0.1861729,0.152181754,0.146466007,0.134876813,0.163566535,0.164464845,0.167155545,0.301544001,0.328716132,0.344985944,0.138419197,0.147822073,0.15784575,0.133639773,0.127456254,0.146483525,0.080994487,0.07767802,0.083063665,0.132321805,0.134619517,0.127924649
PC O-16:2;0/16:0;0,0.009630587,0.008951139,0.028515876,0.030178066,0.043282384,0.018637225,0.009453752,0.009847654,0.010207795,0.021998233,0.012194563,0.022246757,0.010391697,0.009595116,0.007808769,0.044893663,0.034443916,0.018473213,0.007610378,0.007476886,0.007866256,0.010526342,0.016825488,0.015576686,0.007212087,0.006395388,0.007529252,0.01300211,0.008867707,0.017720393
PC O-17:1;0/15:1;0,0.001082708,0.001441868,0.000593542,0.000540543,0.000460496,0.000829323,,,0.00051281,,,,0.001970728,0.002429479,0.001916512,0.001405001,0.001989766,0.003965682,0.000601051,0.000867614,0.000654533,0.000534055,0.000360141,,0.002338587,0.001613713,0.000982393,0.000771007,,0.001359295
PC O-17:2;0/15:0;0,,,,0.001882719,0.000843928,0.001564556,,,,,,,,,,,,,,,,,,,,,0.000423789,,,
PC O-18:1;0/14:1;0,0.00108713,0.002320942,0.002113183,,,,0.000553506,,0.000601873,,0.000402536,,0.000740426,0.000881886,0.00148002,0.002329149,0.002184967,0.002869068,0.000548212,0.000377931,0.001319685,,0.000413915,,0.000772721,0.001522718,0.001704791,,0.000534704,
PC O-18:2;0/14:0;0,0.004701521,0.004320546,0.003719114,0.003873636,0.003152569,0.003084853,0.009611931,0.010530483,0.010320637,0.003830422,0.004026603,0.003314359,0.002944313,0.002141986,0.002492358,0.005707387,0.004315672,0.004208449,0.002847866,0.003378801,0.003584915,0.003520445,0.003471212,0.004098802,0.002256428,0.00257124,0.003390997,0.003355907,0.002189281,0.002667847
PC O-16:1;0/16:2;0,,,,0.004049666,0.002203752,0.006804031,,0.000318659,,0.00075979,0.00086997,0.000495437,,,0.000408974,0.000796472,0.003089674,0.014712007,0.00073621,0.000371815,,,,,,,,,,
PC O-16:2;0/16:1;0,,,,0.01924636,0.012232786,0.019213263,,0.00893562,,0.015681442,0.017454042,0.013399038,,,0.01255862,0.138674695,0.129083132,0.126785648,0.011185615,0.010867987,,,,,,,,,,
PC O-18:2;0/14:1;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC O-16:0;0/17:0;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC O-17:0;0/16:0;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC O-18:0;0/15:0;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC O-16:0;0/17:1;0,,,,0.000246275,0.000436011,0.000233101,,,,,,,,,,,,,,,,8.95809E-05,,7.47926E-05,,,,,,
PC O-16:1;0/17:0;0,,,,7.98546E-05,0.000113891,6.44457E-05,,,,,,,,,,,,,,,,1.09387E-05,,1.09242E-05,,,,,,
PC O-17:0;0/16:1;0,,,,0.020143703,0.030309739,0.020216786,,,,,,,,,,,,,,,,0.014742462,,0.012077737,,,,,,
PC O-17:1;0/16:0;0,,,,0.01333746,0.020201874,0.013159554,,,,,,,,,,,,,,,,0.007115167,,0.005966589,,,,,,
PC O-18:1;0/15:0;0,,,,0.000119256,0.000192331,0.000132452,,,,,,,,,,,,,,,,9.99761E-06,,,,,,,,
PC O-16:1;0/17:1;0,0.00078352,0.000676394,0.000869212,0.002260672,0.001612103,0.001336109,0.000526271,0.000496112,0.000485017,0.001332585,0.001035796,0.001362138,0.000134858,0.000126348,0.000150888,0.000397695,0.000287295,0.000124324,0.00039853,0.00049282,0.000504385,0.00032014,0.000443048,0.000460982,0.000155652,0.000154921,0.000213015,0.000364831,0.000351038,0.000478216
PC O-16:2;0/17:0;0,5.16481E-05,4.35294E-05,0.000218944,0.000504402,0.00058574,9.47964E-05,,,,0.000115583,,0.000118399,,,,0.00010227,,,,,,,2.45374E-05,2.94549E-05,1.74805E-05,,,3.89397E-05,,6.25071E-05
PC O-17:0;0/16:2;0,0.001472292,0.001260698,0.001295198,0.007256527,0.004669294,0.005820881,0.000747776,0.000823523,0.000827558,0.003198638,0.002978414,0.003066674,0.000424569,0.000505656,0.00058274,0.000369804,0.000348849,0.000254168,0.001362407,0.001742503,0.001597819,0.000536527,0.000529938,0.000531219,0.000750071,0.000655628,0.000666537,0.001265862,0.001281942,0.001237682
PC O-17:1;0/16:1;0,0.041621246,0.034058846,0.031649887,0.031889525,0.02205971,0.024362058,0.029970744,0.033642307,0.027597999,0.029773598,0.027040112,0.031334734,0.023541725,0.028856614,0.031532969,0.048986547,0.044383712,0.030425624,0.025857474,0.031165593,0.030510738,0.029041054,0.03174758,0.031343225,0.024598399,0.021360584,0.023155764,0.030474332,0.031258412,0.032517457
PC O-17:2;0/16:0;0,0.001561719,0.001317573,0.001317371,0.007528918,0.005359316,0.005901552,0.000948006,0.001149974,0.000947801,0.002921914,0.002393256,0.002665011,0.000435812,0.000510381,0.000565576,0.000557407,0.000448337,0.00025252,0.001120646,0.001439876,0.001377485,0.000821879,0.000826767,0.000712788,0.000765656,0.000605622,0.000633272,0.001121218,0.00112333,0.001139077
PC O-18:1;0/15:1;0,,,3.34354E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC O-18:2;0/15:0;0,5.23762E-05,,,0.00017944,9.11199E-05,0.000108555,4.03751E-05,3.45632E-05,,7.2431E-05,,,,,,,,,,,,2.29258E-05,,,,,,,,
PC O-16:2;0/17:1;0,,,,0.002976197,,,,0.001538106,,,,0.003296256,,,0.001120317,,,,,,,,0.00262026,,,,,,,
PC O-17:1;0/16:2;0,0.001828627,,,0.004133157,,,,0.002039364,,,,0.002003617,,,0.004384638,0.001952809,0.001863761,0.002808234,,,,,0.001754338,,,,,,,
PC O-17:2;0/16:1;0,0.012670399,,,0.008266017,,,,0.011033261,,,,0.008811255,,,0.010995523,0.012372675,0.011342729,0.009765182,,,,,0.013322939,,,,,,,
PC O-16:0;0/18:0;0,0.002783595,0.001512113,0.002567877,,,,0.001849582,,0.001639195,,,,,,,,,,,,0.003162167,,,,0.000811894,0.00119032,,,,
PC O-17:0;0/17:0;0,0.007335499,0.004845957,0.008316429,,,,0.004743957,0.004958855,0.004810963,,,,0.003552197,0.004729415,0.005284116,,,,0.009748344,0.009026738,0.010076092,0.011933942,0.014116816,0.012740246,0.003216117,0.004471718,,,,
PC O-18:0;0/16:0;0,0.016707392,0.009586594,0.014955946,,,,0.014512856,0.015809179,0.014036837,,,,0.009391398,0.013858745,0.013887544,,,,0.025133546,0.023429058,0.024464643,0.046385356,0.055332913,0.051406011,0.009941688,0.010290415,,,,
