"path","from","to","score","cal_score","Type","Significant","rep_lipid"
"PA_18:1;0_20:4;0 --> PI_18:1;0_20:4;0 --> DAG_18:1;0_20:4;0 --> PC_18:1;0_20:4;0 --> PS_18:1;0_20:4;0","PA_18:1;0_20:4;0","PS_18:1;0_20:4;0",3.16015349280806,4.10794942527399,"Active","yes","18:1;0_20:4;0"
"G3P --> LPA_20:4;0 --> PA_18:0;0_20:4;0 --> DAG_18:0;0_20:4;0 --> PC_18:0;0_20:4;0 --> PS_18:0;0_20:4;0 --> PE_18:0;0_20:4;0","G3P","PE_18:0;0_20:4;0",1.76477404883452,4.09036321196908,"Active","yes","18:0;0_20:4;0"
"G3P --> LPA_20:4;0 --> PA_18:0;0_20:4;0 --> DAG_18:0;0_20:4;0 --> PE_18:0;0_20:4;0 --> PC_18:0;0_20:4;0 --> PS_18:0;0_20:4;0","G3P","PS_18:0;0_20:4;0",1.76477404883452,4.09036321196908,"Active","yes","18:0;0_20:4;0"
"PA_18:0;0_20:4;0 --> DAG_18:0;0_20:4;0 --> PE_18:0;0_20:4;0 --> PC_18:0;0_20:4;0","PA_18:0;0_20:4;0","PC_18:0;0_20:4;0",3.65026866963008,4.08491782561213,"Active","yes","18:0;0_20:4;0"
"G3P --> LPA_20:4;0 --> PA_18:0;0_20:4;0 --> PI_18:0;0_20:4;0 --> DAG_18:0;0_20:4;0 --> PE_18:0;0_20:4;0 --> LPE_20:4;0","G3P","LPE_20:4;0",1.69381359696629,4.05806802648384,"Active","yes","18:0;0_20:4;0"
"PA_18:1;0_20:4;0 --> PI_18:1;0_20:4;0 --> DAG_18:1;0_20:4;0 --> PE_18:1;0_20:4;0 --> LPE_20:4;0","PA_18:1;0_20:4;0","LPE_20:4;0",3.0104916744998,4.04123244786094,"Active","yes","18:1;0_20:4;0"
"G3P --> LPA_20:4;0 --> PA_18:0;0_20:4;0 --> PI_18:0;0_20:4;0 --> DAG_18:0;0_20:4;0 --> PE_18:0;0_20:4;0 --> PC_18:0;0_20:4;0 --> LPC_20:4;0","G3P","LPC_20:4;0",1.25829629528538,4.02729219149935,"Active","yes","18:0;0_20:4;0"
"PS_18:1;0_20:4;0 --> PE_18:1;0_20:4;0 --> PC_18:1;0_20:4;0 --> LPC_20:4;0","PS_18:1;0_20:4;0","LPC_20:4;0",3.50062119362187,4.01761650603304,"Active","yes","18:1;0_20:4;0"
"PI_18:0;0_20:4;0 --> DAG_18:0;0_20:4;0 --> PC_18:0;0_20:4;0 --> PS_18:0;0_20:4;0 --> PE_18:0;0_20:4;0","PI_18:0;0_20:4;0","PE_18:0;0_20:4;0",2.95700998197603,4.01739111737028,"Active","yes","18:0;0_20:4;0"
"PI_18:0;0_20:4;0 --> DAG_18:0;0_20:4;0 --> PE_18:0;0_20:4;0 --> PC_18:0;0_20:4;0 --> PS_18:0;0_20:4;0","PI_18:0;0_20:4;0","PS_18:0;0_20:4;0",2.95700998197603,4.01739111737028,"Active","yes","18:0;0_20:4;0"
"PA_18:0;0_20:4;0 --> PI_18:0;0_20:4;0 --> DAG_18:0;0_20:4;0 --> PC_18:0;0_20:4;0 --> PS_18:0;0_20:4;0","PA_18:0;0_20:4;0","PS_18:0;0_20:4;0",2.95682156822827,4.01730712536821,"Active","yes","18:0;0_20:4;0"
"LPA_20:4;0 --> PA_18:0;0_20:4;0 --> DAG_18:0;0_20:4;0 --> PC_18:0;0_20:4;0 --> PS_18:0;0_20:4;0","LPA_20:4;0","PS_18:0;0_20:4;0",2.94701396764403,4.0129350452074,"Active","yes","18:0;0_20:4;0"
"LPA_20:4;0 --> PA_18:1;0_20:4;0 --> DAG_18:1;0_20:4;0 --> PC_18:1;0_20:4;0 --> PS_18:1;0_20:4;0 --> PE_18:1;0_20:4;0 --> LPE_18:1;0","LPA_20:4;0","LPE_18:1;0",1.56174429226879,3.99796126870796,"Active","yes","18:1;0_20:4;0"
"LPA_20:4;0 --> PA_18:0;0_20:4;0 --> PI_18:0;0_20:4;0 --> DAG_18:0;0_20:4;0 --> PC_18:0;0_20:4;0 --> LPC_20:4;0","LPA_20:4;0","LPC_20:4;0",2.23702495491305,3.97063874065872,"Active","yes","18:0;0_20:4;0"
"LPA_20:4;0 --> PA_18:1;0_20:4;0 --> PI_18:1;0_20:4;0 --> DAG_18:1;0_20:4;0 --> PC_18:1;0_20:4;0 --> PS_18:1;0_20:4;0 --> PE_18:1;0_20:4;0 --> LPE_18:1;0","LPA_20:4;0","LPE_18:1;0",1.13137974659522,3.97019954151415,"Active","yes","18:1;0_20:4;0"
"PA_18:1;0_20:4;0 --> DAG_18:1;0_20:4;0 --> PE_18:1;0_20:4;0 --> PC_18:1;0_20:4;0 --> LPC_20:4;0","PA_18:1;0_20:4;0","LPC_20:4;0",2.84743963589878,3.96854631254959,"Active","yes","18:1;0_20:4;0"
"PA_18:1;0_20:4;0 --> PI_18:1;0_20:4;0 --> DAG_18:1;0_20:4;0 --> PE_18:1;0_20:4;0 --> PC_18:1;0_20:4;0 --> LPC_20:4;0","PA_18:1;0_20:4;0","LPC_20:4;0",2.21887303612956,3.96250375251405,"Active","yes","18:1;0_20:4;0"
"LPA_18:0;0 --> PA_18:0;0_20:4;0 --> PI_18:0;0_20:4;0 --> DAG_18:0;0_20:4;0 --> PE_18:0;0_20:4;0 --> PC_18:0;0_20:4;0 --> LPC_20:4;0","LPA_18:0;0","LPC_20:4;0",1.46028473363451,3.95178547389441,"Active","yes","18:0;0_20:4;0"
"DAG_18:0;0_20:4;0 --> PC_18:0;0_20:4;0 --> PS_18:0;0_20:4;0 --> PE_18:0;0_20:4;0","DAG_18:0;0_20:4;0","PE_18:0;0_20:4;0",3.32418444540554,3.93826718258338,"Active","yes","18:0;0_20:4;0"
"DAG_18:0;0_20:4;0 --> PE_18:0;0_20:4;0 --> PC_18:0;0_20:4;0 --> PS_18:0;0_20:4;0","DAG_18:0;0_20:4;0","PS_18:0;0_20:4;0",3.32418444540554,3.93826718258338,"Active","yes","18:0;0_20:4;0"
"PA_18:0;0_20:4;0 --> DAG_18:0;0_20:4;0 --> PC_18:0;0_20:4;0 --> PS_18:0;0_20:4;0","PA_18:0;0_20:4;0","PS_18:0;0_20:4;0",3.3239737924316,3.93817244511437,"Active","yes","18:0;0_20:4;0"
"LPA_20:4;0 --> PA_18:1;0_20:4;0 --> DAG_18:1;0_20:4;0 --> PE_18:1;0_20:4;0 --> PC_18:1;0_20:4;0","LPA_20:4;0","PC_18:1;0_20:4;0",2.77469427147928,3.93611752817598,"Active","yes","18:1;0_20:4;0"
"LPA_20:4;0 --> PA_18:1;0_20:4;0 --> PI_18:1;0_20:4;0 --> DAG_18:1;0_20:4;0 --> PE_18:1;0_20:4;0 --> PC_18:1;0_20:4;0","LPA_20:4;0","PC_18:1;0_20:4;0",2.15246590771873,3.93274264522908,"Active","yes","18:1;0_20:4;0"
"G3P --> LPA_20:4;0 --> PA_18:0;0_20:4;0 --> DAG_18:0;0_20:4;0 --> PE_18:0;0_20:4;0 --> PC_18:0;0_20:4;0 --> LPC_20:4;0","G3P","LPC_20:4;0",1.35889299893171,3.90564054678801,"Active","yes","18:0;0_20:4;0"
"PI_18:0;0_20:4;0 --> DAG_18:0;0_20:4;0 --> PE_18:0;0_20:4;0 --> LPE_20:4;0","PI_18:0;0_20:4;0","LPE_20:4;0",3.23031259112349,3.8960499676123,"Active","yes","18:0;0_20:4;0"
"G3P --> LPA_20:4;0 --> PA_18:0;0_20:4;0 --> PI_18:0;0_20:4;0 --> DAG_18:0;0_20:4;0 --> PE_18:0;0_20:4;0 --> PC_18:0;0_20:4;0","G3P","PC_18:0;0_20:4;0",1.30570088004324,3.88143200103289,"Active","yes","18:0;0_20:4;0"
"LPA_18:0;0 --> PA_18:0;0_20:4;0 --> DAG_18:0;0_20:4;0 --> PC_18:0;0_20:4;0 --> PS_18:0;0_20:4;0 --> PE_18:0;0_20:4;0","LPA_18:0;0","PE_18:0;0_20:4;0",2.03050620811081,3.87808502350482,"Active","yes","18:0;0_20:4;0"
"LPA_18:0;0 --> PA_18:0;0_20:4;0 --> DAG_18:0;0_20:4;0 --> PE_18:0;0_20:4;0 --> PC_18:0;0_20:4;0 --> PS_18:0;0_20:4;0","LPA_18:0;0","PS_18:0;0_20:4;0",2.03050620811081,3.87808502350482,"Active","yes","18:0;0_20:4;0"
"PA_18:1;0_20:4;0 --> DAG_18:1;0_20:4;0 --> PE_18:1;0_20:4;0 --> PC_18:1;0_20:4;0","PA_18:1;0_20:4;0","PC_18:1;0_20:4;0",3.13131451518835,3.85152732463862,"Active","yes","18:1;0_20:4;0"
"PA_18:1;0_20:4;0 --> PI_18:1;0_20:4;0 --> DAG_18:1;0_20:4;0 --> PC_18:1;0_20:4;0 --> PS_18:1;0_20:4;0 --> PE_18:1;0_20:4;0 --> LPE_18:1;0","PA_18:1;0_20:4;0","LPE_18:1;0",1.23150243660548,3.84766315612774,"Active","yes","18:1;0_20:4;0"
"G3P --> LPA_20:4;0 --> PA_18:1;0_20:4;0 --> PI_18:1;0_20:4;0 --> DAG_18:1;0_20:4;0 --> PC_18:1;0_20:4;0 --> PS_18:1;0_20:4;0","G3P","PS_18:1;0_20:4;0",1.23089197861211,3.84738532737091,"Active","yes","18:1;0_20:4;0"
"LPA_18:0;0 --> PA_18:0;0_20:4;0 --> PI_18:0;0_20:4;0 --> DAG_18:0;0_20:4;0 --> PE_18:0;0_20:4;0 --> LPE_20:4;0","LPA_18:0;0","LPE_20:4;0",1.95386016004417,3.84373522832368,"Active","yes","18:0;0_20:4;0"
"LPA_20:4;0 --> PA_18:0;0_20:4;0 --> PI_18:0;0_20:4;0 --> DAG_18:0;0_20:4;0 --> PC_18:0;0_20:4;0 --> PS_18:0;0_20:4;0 --> PE_18:0;0_20:4;0 --> LPE_18:0;0","LPA_20:4;0","LPE_18:0;0",0.848857527578697,3.84310861184562,"Active","yes","18:0;0_20:4;0"
"LPA_20:4;0 --> PA_16:0;0_20:4;0 --> PI_16:0;0_20:4;0 --> DAG_16:0;0_20:4;0 --> PC_16:0;0_20:4;0 --> PS_16:0;0_20:4;0 --> PE_16:0;0_20:4;0 --> LPE_20:4;0","LPA_20:4;0","LPE_20:4;0",0.846902321430295,3.84222907405933,"Active","yes","16:0;0_20:4;0"
"PC_18:1;0_20:4;0 --> PS_18:1;0_20:4;0 --> PE_18:1;0_20:4;0","PC_18:1;0_20:4;0","PE_18:1;0_20:4;0",3.98187097040412,3.83902423966354,"Active","yes","18:1;0_20:4;0"
"PE_18:1;0_20:4;0 --> PC_18:1;0_20:4;0 --> PS_18:1;0_20:4;0","PE_18:1;0_20:4;0","PS_18:1;0_20:4;0",3.98187097040412,3.83902423966354,"Active","yes","18:1;0_20:4;0"
"PS_18:1;0_20:4;0 --> PE_18:1;0_20:4;0 --> PC_18:1;0_20:4;0","PS_18:1;0_20:4;0","PC_18:1;0_20:4;0",3.98187097040412,3.83902423966354,"Active","yes","18:1;0_20:4;0"
"LPA_20:4;0 --> PA_16:0;0_20:4;0 --> DAG_16:0;0_20:4;0 --> PC_16:0;0_20:4;0 --> PS_16:0;0_20:4;0 --> PE_16:0;0_20:4;0 --> LPE_20:4;0","LPA_20:4;0","LPE_20:4;0",1.18856561285931,3.82812195182982,"Active","yes","16:0;0_20:4;0"
"LPA_20:4;0 --> PA_18:0;0_20:4;0 --> PI_18:0;0_20:4;0 --> DAG_18:0;0_20:4;0 --> PE_18:0;0_20:4;0 --> PC_18:0;0_20:4;0 --> LPC_18:0;0","LPA_20:4;0","LPC_18:0;0",1.14990188688886,3.81052549959634,"Active","yes","18:0;0_20:4;0"
"PI_18:0;0_20:4;0 --> DAG_18:0;0_20:4;0 --> PE_18:0;0_20:4;0 --> PC_18:0;0_20:4;0 --> LPC_20:4;0","PI_18:0;0_20:4;0","LPC_20:4;0",2.47676504724138,3.80330518132057,"Active","yes","18:0;0_20:4;0"
"PA_18:0;0_20:4;0 --> PI_18:0;0_20:4;0 --> DAG_18:0;0_20:4;0 --> PC_18:0;0_20:4;0 --> LPC_20:4;0","PA_18:0;0_20:4;0","LPC_20:4;0",2.47657663349362,3.8032211893185,"Active","yes","18:0;0_20:4;0"
"LPA_20:4;0 --> PA_18:0;0_20:4;0 --> DAG_18:0;0_20:4;0 --> PC_18:0;0_20:4;0 --> LPC_20:4;0","LPA_20:4;0","LPC_20:4;0",2.46676903290937,3.79884910915769,"Active","yes","18:0;0_20:4;0"
"G3P --> LPA_20:4;0 --> PA_18:0;0_20:4;0 --> DAG_18:0;0_20:4;0 --> PE_18:0;0_20:4;0 --> LPE_20:4;0","G3P","LPE_20:4;0",1.8443445697824,3.79465457524991,"Active","yes","18:0;0_20:4;0"
"DAG_18:1;0_20:4;0 --> PC_18:1;0_20:4;0 --> PS_18:1;0_20:4;0","DAG_18:1;0_20:4;0","PS_18:1;0_20:4;0",3.87760310024617,3.79288320646926,"Active","yes","18:1;0_20:4;0"
"G3P --> LPA_20:4;0 --> PA_18:1;0_20:4;0 --> PI_18:1;0_20:4;0 --> DAG_18:1;0_20:4;0 --> PE_18:1;0_20:4;0 --> LPE_20:4;0","G3P","LPE_20:4;0",1.10440465609849,3.78981901494531,"Active","yes","18:1;0_20:4;0"
"G3P --> LPA_18:1;0 --> PA_18:1;0_20:4;0 --> DAG_18:1;0_20:4;0 --> PC_18:1;0_20:4;0 --> PS_18:1;0_20:4;0 --> PE_18:1;0_20:4;0","G3P","PE_18:1;0_20:4;0",1.10220422137247,3.78881756349237,"Active","yes","18:1;0_20:4;0"
"G3P --> LPA_18:1;0 --> PA_18:1;0_20:4;0 --> DAG_18:1;0_20:4;0 --> PE_18:1;0_20:4;0 --> PC_18:1;0_20:4;0 --> PS_18:1;0_20:4;0","G3P","PS_18:1;0_20:4;0",1.10220422137247,3.78881756349237,"Active","yes","18:1;0_20:4;0"
"G3P --> LPA_18:1;0 --> PA_18:1;0_20:4;0 --> PI_18:1;0_20:4;0 --> DAG_18:1;0_20:4;0 --> PC_18:1;0_20:4;0 --> PS_18:1;0_20:4;0 --> PE_18:1;0_20:4;0","G3P","PE_18:1;0_20:4;0",0.701519371398263,3.77682942392971,"Active","yes","18:1;0_20:4;0"
"G3P --> LPA_18:1;0 --> PA_18:1;0_20:4;0 --> PI_18:1;0_20:4;0 --> DAG_18:1;0_20:4;0 --> PE_18:1;0_20:4;0 --> PC_18:1;0_20:4;0 --> PS_18:1;0_20:4;0","G3P","PS_18:1;0_20:4;0",0.701519371398263,3.77682942392971,"Active","yes","18:1;0_20:4;0"
"LPA_20:4;0 --> PA_18:0;0_20:4;0 --> PI_18:0;0_20:4;0 --> DAG_18:0;0_20:4;0 --> PE_18:0;0_20:4;0","LPA_20:4;0","PE_18:0;0_20:4;0",2.40954146738441,3.77333792507821,"Active","yes","18:0;0_20:4;0"
"LPA_20:4;0 --> PA_18:0;0_20:4;0 --> PI_18:0;0_20:4;0 --> DAG_18:0;0_20:4;0 --> PC_18:0;0_20:4;0","LPA_20:4;0","PC_18:0;0_20:4;0",2.40383126907411,3.77079240494489,"Active","yes","18:0;0_20:4;0"
"G3P --> LPA_20:4;0 --> PA_18:0;0_20:4;0 --> PI_18:0;0_20:4;0 --> DAG_18:0;0_20:4;0 --> PC_18:0;0_20:4;0 --> PS_18:0;0_20:4;0","G3P","PS_18:0;0_20:4;0",1.05904513743137,3.76917520518497,"Active","yes","18:0;0_20:4;0"
"PA_18:1;0_20:4;0 --> PI_18:1;0_20:4;0 --> DAG_18:1;0_20:4;0 --> PE_18:1;0_20:4;0 --> PC_18:1;0_20:4;0","PA_18:1;0_20:4;0","PC_18:1;0_20:4;0",2.38394683831467,3.76192822613933,"Active","yes","18:1;0_20:4;0"
"PI_18:1;0_20:4;0 --> DAG_18:1;0_20:4;0 --> PC_18:1;0_20:4;0 --> PS_18:1;0_20:4;0","PI_18:1;0_20:4;0","PS_18:1;0_20:4;0",2.89212186802678,3.74395463970603,"Active","yes","18:1;0_20:4;0"
"DAG_18:0;0_20:4;0 --> PE_18:0;0_20:4;0 --> LPE_20:4;0","DAG_18:0;0_20:4;0","LPE_20:4;0",3.75099778529786,3.73685731823778,"Active","yes","18:0;0_20:4;0"
"PA_18:1;0_20:4;0 --> DAG_18:1;0_20:4;0 --> PC_18:1;0_20:4;0 --> PS_18:1;0_20:4;0 --> PE_18:1;0_20:4;0 --> LPE_18:1;0","PA_18:1;0_20:4;0","LPE_18:1;0",1.7106464902468,3.73473626551309,"Active","yes","18:1;0_20:4;0"
"G3P --> LPA_20:4;0 --> PA_18:1;0_20:4;0 --> DAG_18:1;0_20:4;0 --> PC_18:1;0_20:4;0 --> PS_18:1;0_20:4;0","G3P","PS_18:1;0_20:4;0",1.70998712025309,3.73444076137682,"Active","yes","18:1;0_20:4;0"
"G3P --> LPA_20:4;0 --> PA_18:1;0_20:4;0 --> DAG_18:1;0_20:4;0 --> PE_18:1;0_20:4;0 --> PC_18:1;0_20:4;0 --> LPC_20:4;0","G3P","LPC_20:4;0",0.966600531932675,3.72710225323656,"Active","yes","18:1;0_20:4;0"
"G3P --> LPA_20:4;0 --> PA_18:1;0_20:4;0 --> PI_18:1;0_20:4;0 --> DAG_18:1;0_20:4;0 --> PE_18:1;0_20:4;0 --> PC_18:1;0_20:4;0 --> LPC_20:4;0","G3P","LPC_20:4;0",0.574673734831708,3.71976867333899,"Active","yes","18:1;0_20:4;0"
"PA_18:0;0_20:4;0 --> PI_18:0;0_20:4;0 --> DAG_18:0;0_20:4;0 --> PC_18:0;0_20:4;0 --> PS_18:0;0_20:4;0 --> PE_18:0;0_20:4;0 --> LPE_18:0;0","PA_18:0;0_20:4;0","LPE_18:0;0",0.929473480116636,3.71020516488169,"Active","yes","18:0;0_20:4;0"
"PA_16:0;0_20:4;0 --> PI_16:0;0_20:4;0 --> DAG_16:0;0_20:4;0 --> PC_16:0;0_20:4;0 --> PS_16:0;0_20:4;0 --> PE_16:0;0_20:4;0 --> LPE_20:4;0","PA_16:0;0_20:4;0","LPE_20:4;0",0.927383276822969,3.70925388143727,"Active","yes","16:0;0_20:4;0"
"DAG_18:1;0_20:4;0 --> PE_18:1;0_20:4;0 --> LPE_20:4;0","DAG_18:1;0_20:4;0","LPE_20:4;0",3.68439052362251,3.70738200750891,"Active","yes","18:1;0_20:4;0"
"LPA_20:4;0 --> PA_18:0;0_20:4;0 --> DAG_18:0;0_20:4;0 --> PC_18:0;0_20:4;0 --> PS_18:0;0_20:4;0 --> PE_18:0;0_20:4;0 --> LPE_18:0;0","LPA_20:4;0","LPE_18:0;0",0.921184544754185,3.7064327437942,"Active","yes","18:0;0_20:4;0"
"G3P --> LPA_20:4;0 --> PA_18:1;0_20:4;0 --> PI_18:1;0_20:4;0 --> DAG_18:1;0_20:4;0 --> PC_18:1;0_20:4;0 --> PS_18:1;0_20:4;0 --> PE_18:1;0_20:4;0 --> LPE_18:1;0","G3P","LPE_18:1;0",-0.183811592277378,3.7020243840314,"Suppressed","yes","18:1;0_20:4;0"
"DAG_18:0;0_20:4;0 --> PE_18:0;0_20:4;0 --> PC_18:0;0_20:4;0 --> LPC_20:4;0","DAG_18:0;0_20:4;0","LPC_20:4;0",2.78725428544723,3.69679228938156,"Active","yes","18:0;0_20:4;0"
"PA_18:0;0_20:4;0 --> DAG_18:0;0_20:4;0 --> PC_18:0;0_20:4;0 --> LPC_20:4;0","PA_18:0;0_20:4;0","LPC_20:4;0",2.78704363247328,3.69669755191255,"Active","yes","18:0;0_20:4;0"
"LPA_18:0;0 --> PA_18:0;0_20:4;0 --> DAG_18:0;0_20:4;0 --> PE_18:0;0_20:4;0 --> PC_18:0;0_20:4;0 --> LPC_20:4;0","LPA_18:0;0","LPC_20:4;0",1.59210456830787,3.68161035958979,"Active","yes","18:0;0_20:4;0"
"LPA_20:4;0 --> PA_18:1;0_20:4;0 --> PI_18:1;0_20:4;0 --> DAG_18:1;0_20:4;0 --> PE_18:1;0_20:4;0 --> PC_18:1;0_20:4;0 --> LPC_18:1;0","LPA_20:4;0","LPC_18:1;0",0.858981882061915,3.67812336192819,"Active","yes","18:1;0_20:4;0"
"LPA_18:1;0 --> PA_18:1;0_20:4;0 --> PI_18:1;0_20:4;0 --> DAG_18:1;0_20:4;0 --> PC_18:1;0_20:4;0 --> PS_18:1;0_20:4;0","LPA_18:1;0","PS_18:1;0_20:4;0",1.58280614976224,3.67744316792619,"Active","yes","18:1;0_20:4;0"
"LPA_18:1;0 --> PA_18:1;0_20:4;0 --> PI_18:1;0_20:4;0 --> DAG_18:1;0_20:4;0 --> PE_18:1;0_20:4;0 --> PC_18:1;0_20:4;0 --> LPC_20:4;0","LPA_18:1;0","LPC_20:4;0",0.84885383314367,3.6735139321711,"Active","yes","18:1;0_20:4;0"
"G3P --> LPA_20:4;0 --> PA_18:1;0_20:4;0 --> DAG_18:1;0_20:4;0 --> PE_18:1;0_20:4;0 --> LPE_20:4;0","G3P","LPE_20:4;0",1.57336519711197,3.67321209798806,"Active","yes","18:1;0_20:4;0"
"PI_18:1;0_20:4;0 --> DAG_18:1;0_20:4;0 --> PE_18:1;0_20:4;0 --> LPE_20:4;0","PI_18:1;0_20:4;0","LPE_20:4;0",2.72479486834004,3.66870226538928,"Active","yes","18:1;0_20:4;0"
"PA_18:0;0_20:4;0 --> PI_18:0;0_20:4;0 --> DAG_18:0;0_20:4;0 --> PE_18:0;0_20:4;0","PA_18:0;0_20:4;0","PE_18:0;0_20:4;0",2.72306126912296,3.6679226096407,"Active","yes","18:0;0_20:4;0"
"PI_18:0;0_20:4;0 --> DAG_18:0;0_20:4;0 --> PE_18:0;0_20:4;0 --> PC_18:0;0_20:4;0","PI_18:0;0_20:4;0","PC_18:0;0_20:4;0",2.71688772630349,3.66514616736909,"Active","yes","18:0;0_20:4;0"
"PA_18:0;0_20:4;0 --> PI_18:0;0_20:4;0 --> DAG_18:0;0_20:4;0 --> PC_18:0;0_20:4;0","PA_18:0;0_20:4;0","PC_18:0;0_20:4;0",2.71667707332954,3.66505142990009,"Active","yes","18:0;0_20:4;0"
"LPA_20:4;0 --> PA_18:0;0_20:4;0 --> DAG_18:0;0_20:4;0 --> PE_18:0;0_20:4;0","LPA_20:4;0","PE_18:0;0_20:4;0",2.7120960383217,3.66299118999969,"Active","yes","18:0;0_20:4;0"
"LPA_18:0;0 --> PA_18:0;0_20:4;0 --> DAG_18:0;0_20:4;0 --> PE_18:0;0_20:4;0 --> LPE_20:4;0","LPA_18:0;0","LPE_20:4;0",2.15657754162735,3.66057042892037,"Active","yes","18:0;0_20:4;0"
"LPA_20:4;0 --> PA_18:0;0_20:4;0 --> DAG_18:0;0_20:4;0 --> PC_18:0;0_20:4;0","LPA_20:4;0","PC_18:0;0_20:4;0",2.70571184252828,3.66012001025908,"Active","yes","18:0;0_20:4;0"
"LPA_18:1;0 --> PA_18:1;0_20:4;0 --> DAG_18:1;0_20:4;0 --> PC_18:1;0_20:4;0 --> PS_18:1;0_20:4;0","LPA_18:1;0","PS_18:1;0_20:4;0",2.15066327240787,3.65793393705898,"Active","yes","18:1;0_20:4;0"
"LPA_18:0;0 --> PA_18:0;0_20:4;0 --> PI_18:0;0_20:4;0 --> DAG_18:0;0_20:4;0 --> PE_18:0;0_20:4;0 --> PC_18:0;0_20:4;0","LPA_18:0;0","PC_18:0;0_20:4;0",1.53465051335536,3.65586167365325,"Active","yes","18:0;0_20:4;0"
"G3P --> LPA_18:0;0 --> PA_18:0;0_20:4;0 --> PI_18:0;0_20:4;0 --> DAG_18:0;0_20:4;0 --> PC_18:0;0_20:4;0 --> PS_18:0;0_20:4;0 --> PE_18:0;0_20:4;0","G3P","PE_18:0;0_20:4;0",0.419296865594031,3.64987331845631,"Active","yes","18:0;0_20:4;0"
"G3P --> LPA_18:0;0 --> PA_18:0;0_20:4;0 --> PI_18:0;0_20:4;0 --> DAG_18:0;0_20:4;0 --> PE_18:0;0_20:4;0 --> PC_18:0;0_20:4;0 --> PS_18:0;0_20:4;0","G3P","PS_18:0;0_20:4;0",0.419296865594031,3.64987331845631,"Active","yes","18:0;0_20:4;0"
"LPA_18:1;0 --> PA_18:1;0_20:4;0 --> PI_18:1;0_20:4;0 --> DAG_18:1;0_20:4;0 --> PE_18:1;0_20:4;0 --> LPE_20:4;0","LPA_18:1;0","LPE_20:4;0",1.44618422662113,3.61621450453743,"Active","yes","18:1;0_20:4;0"
"LPA_20:4;0 --> PA_18:1;0_20:4;0 --> PI_18:1;0_20:4;0 --> DAG_18:1;0_20:4;0 --> PC_18:1;0_20:4;0 --> LPC_20:4;0","LPA_20:4;0","LPC_20:4;0",1.43633742492778,3.61180154875057,"Active","yes","18:1;0_20:4;0"
"G3P --> LPA_20:4;0 --> PA_18:0;0_20:4;0 --> DAG_18:0;0_20:4;0 --> PE_18:0;0_20:4;0 --> PC_18:0;0_20:4;0","G3P","PC_18:0;0_20:4;0",1.42513492309359,3.60678102057948,"Active","yes","18:0;0_20:4;0"
"LPA_18:1;0 --> PA_18:1;0_20:4;0 --> DAG_18:1;0_20:4;0 --> PE_18:1;0_20:4;0 --> LPE_20:4;0","LPA_18:1;0","LPE_20:4;0",2.00100145409962,3.59121695964593,"Active","yes","18:1;0_20:4;0"
"DAG_18:1;0_20:4;0 --> PE_18:1;0_20:4;0 --> PC_18:1;0_20:4;0 --> LPC_20:4;0","DAG_18:1;0_20:4;0","LPC_20:4;0",2.54249714724914,3.58671707250167,"Active","yes","18:1;0_20:4;0"
"LPA_20:4;0 --> PA_18:1;0_20:4;0 --> DAG_18:1;0_20:4;0 --> PC_18:1;0_20:4;0 --> LPC_20:4;0","LPA_20:4;0","LPC_20:4;0",1.99021482328617,3.58640844260078,"Active","yes","18:1;0_20:4;0"
"G3P --> LPA_20:4;0 --> PA_18:0;0_20:4;0 --> PI_18:0;0_20:4;0 --> DAG_18:0;0_20:4;0 --> PC_18:0;0_20:4;0 --> LPC_20:4;0","G3P","LPC_20:4;0",0.653164087528559,3.5844525400039,"Active","yes","18:0;0_20:4;0"
"G3P --> LPA_20:4;0 --> PA_18:0;0_20:4;0 --> PI_18:0;0_20:4;0 --> DAG_18:0;0_20:4;0 --> PC_18:0;0_20:4;0 --> PS_18:0;0_20:4;0 --> PE_18:0;0_20:4;0 --> LPE_18:0;0","G3P","LPE_18:0;0",-0.450176094813987,3.57872307248181,"Suppressed","yes","18:0;0_20:4;0"
"G3P --> LPA_20:4;0 --> PA_16:0;0_20:4;0 --> PI_16:0;0_20:4;0 --> DAG_16:0;0_20:4;0 --> PC_16:0;0_20:4;0 --> PS_16:0;0_20:4;0 --> PE_16:0;0_20:4;0 --> LPE_20:4;0","G3P","LPE_20:4;0",-0.452019480848858,3.57786976089702,"Suppressed","yes","16:0;0_20:4;0"
"PS_18:0;0_20:4;0 --> PE_18:0;0_20:4;0 --> LPE_20:4;0","PS_18:0;0_20:4;0","LPE_20:4;0",3.37990112817453,3.57263814747427,"Active","yes","18:0;0_20:4;0"
"PI_16:0;0_20:4;0 --> DAG_16:0;0_20:4;0 --> PC_16:0;0_20:4;0 --> PS_16:0;0_20:4;0 --> PE_16:0;0_20:4;0 --> LPE_20:4;0","PI_16:0;0_20:4;0","LPE_20:4;0",1.34142891457167,3.5692672240996,"Active","yes","16:0;0_20:4;0"
"PS_16:0;0_20:4;0 --> PE_16:0;0_20:4;0 --> LPE_20:4;0","PS_16:0;0_20:4;0","LPE_20:4;0",3.34159556392575,3.55568701661438,"Active","yes","16:0;0_20:4;0"
