feature,Ctrl1,Ctrl2,Ctrl3,Ctrl4,Ctrl5,Ctrl6,Ctrl7,DHA1,DHA2,DHA3,DHA4,DHA5,DHA6
PE O-_16:1;0_20:2;0,4.72963,2.85722,15.9719,1.246520042,4.706580162,6.299180031,5.654950142,,0.242689,0.316233,0.351186007,0.463766992,0.260411
PE O-_16:1;0_20:3;0,5.32736,2.79587,8.68054,4.790979862,22.24650002,4.29031992,4.253819942,2.30359,,,3.817310095,1.665959954,1.05912
PE O-_16:1;0_20:4;0,18.0604,8.70717,41.7449,13.90610027,68.9484024,7.836410046,7.410190105,22.2372,16.282499,36.484798,18.17939949,7.494299889,7.92674
PE O-_16:1;0_20:5;0,,,2.87856,,4.96228981,,,5.85984,6.20404,13.2648,,,3.36234
PE O-_16:1;0_21:1;0,,,0.056658,,,,,,,,,,
PE O-_16:1;0_21:2;0,,,0.059478,,,,,,,,,,
PE O-_16:1;0_21:3;0,,,0.053187,,0.121758997,,,,,,,,
PE O-_16:1;0_21:4;0,,,,,,,,,,,,,
PE O-_16:1;0_22:0;0,,,,,,,,,,,,,
PE O-_16:1;0_22:1;0,,,0.50995,,,,0.244654998,,0.056059,,,,
PE O-_16:1;0_22:2;0,,,1.21574,0.197942004,0.335004985,0.456202,0.55824101,,0.026049,,,,
PE O-_16:1;0_22:3;0,0.375812,,0.823454,,2.587549925,,0.090421803,,0.11697,,0.532948017,,
PE O-_16:1;0_22:4;0,5.30515,1.37656,11.622,2.387720108,25.42070007,0.617838025,0.418202013,4.7188,2.05156,3.32888,3.016760111,,
PE O-_16:1;0_22:5;0,4.72608,1.60563,13.3888,3.236449957,17.21159935,0.863530993,1.985679984,11.3003,5.95793,7.31909,5.652800083,2.811800003,4.93229
PE O-_16:1;0_22:6;0,,,13.4811,,,,,45.235298,68.837303,88.984596,9.133239746,31.87700081,27.146799
PE O-_16:1;0_23:2;0,,,,,,,,,,,,,
PE O-_16:1;0_23:3;0,,,,,,,,,,,,,
PE O-_16:1;0_23:4;0,,,,,,,,,,,,,
PE O-_16:1;0_24:1;0,,,,,,,,,,,,,
PE O-_16:1;0_24:2;0,,,0.441902,,,,,,,,,,
PE O-_16:1;0_24:3;0,,,0.101218,,,,,,,,,,
PE O-_16:1;0_24:4;0,,,0.846239,,1.051429987,,,,0.592315,0.547477,,,
PE O-_16:1;0_24:5;0,,,1.32211,,,,,,,,,,
PE O-_16:1;0_24:6;0,,,2.26556,,,,,,20.2162,25.8293,,,
PE O-_16:2;0_16:0;0,0.246927,0.142694,0.082368,0.134002,,0.143337995,0.177853003,,0.07196,,,,0.196923
PE O-_16:2;0_16:1;0,,,,,,,,,,,,,
PE O-_16:2;0_17:0;0,,,,,,,,,,,,,
PE O-_16:2;0_18:0;0,,,,,,,0.326534003,0.182647,0.043273,0.057196,,,0.138915
PE O-_16:2;0_18:1;0,,,0.711394,0.132045999,0.740355015,0.165655002,0.331340998,,0.144496,0.2723,0.143549994,0.113025002,
PE O-_16:2;0_18:2;0,,,,,,,,,,,,,
PE O-_16:2;0_20:0;0,,,,,,,,,,,,,
PE O-_16:2;0_20:1;0,,,0.074533,,,,,,,,,,
PE O-_16:2;0_20:2;0,,,0.074911,,,,,,,,,,
PE O-_16:2;0_20:3;0,,,,,,,,,,,,,
PE O-_16:2;0_20:4;0,,,0.594318,,,,,,,0.55503,,,
PE O-_16:2;0_22:3;0,,,,,,,,,,,,,
PE O-_16:2;0_22:4;0,,,,,,,,,,,,,
PE O-_16:2;0_22:5;0,,,,,,,,,,,,,
PE O-_17:0;0_15:0;0,,,,0.112786002,,,,,,,,,
PE O-_17:0;0_15:1;0,,,,,,,,,,,,,
PE O-_17:0;0_16:1;0,,,,,0.504320025,,,,,,,,
PE O-_17:0;0_16:2;0,,,0.020886,,,,,,,,,,
PE O-_17:0;0_17:0;0,,,,,,,,,,,,,
PE O-_17:0;0_17:1;0,0.093706,0.067347,,0.162193999,0.280595005,0.202460006,0.121207997,,0.088889,0.08084,0.172775,0.153808996,
PE O-_17:0;0_17:2;0,,,,,,,,,,,,,
PE O-_17:0;0_18:1;0,,,,0.590291977,1.463610053,,,,,,,,
PE O-_17:0;0_18:2;0,0.374795,0.263474,0.800915,0.35869801,0.608121991,0.224004,0.217786998,0.171748,0.137212,0.478295,,,0.103235
PE O-_17:0;0_18:3;0,,,0.034212,,,,,,,,,,
PE O-_17:0;0_19:1;0,,,,,,,,,,,,,
PE O-_17:0;0_19:2;0,,,0.065122,,,,,,0.021459,,,,
PE O-_17:0;0_19:3;0,,,,,,,,,,,,,
PE O-_17:0;0_20:1;0,,,,,,,,,,,,,
PE O-_17:0;0_20:2;0,0.556661,,0.946976,0.418545008,0.74783498,0.381758004,0.348013997,,,,,,
PE O-_17:0;0_20:3;0,0.860656,0.298255,1.12698,0.597423971,1.949880004,0.571705997,0.52146697,,,,,,
PE O-_17:0;0_20:4;0,0.364774,,0.716068,1.019000053,2.758419991,0.306109011,,,,,0.549023986,,
PE O-_17:0;0_20:5;0,,,,,,,,,0.277895,0.718244,,,
PE O-_17:0;0_21:2;0,,,,,,,,,,,,,
PE O-_17:0;0_21:3;0,,,,,,,,,,,,,
PE O-_17:0;0_21:4;0,,,,,,,,,,,,,
PE O-_17:0;0_22:1;0,,,,,,,,,,,,,
PE O-_17:0;0_22:2;0,,,,,,,,,,,,,
PE O-_17:0;0_22:3;0,,,0.120947,,,,,,,,,,
PE O-_17:0;0_22:4;0,,,0.420935,0.433420002,1.132159948,,,,,,,,
PE O-_17:0;0_22:5;0,,,1.09374,,1.510619998,,,,,,,,
PE O-_17:0;0_22:6;0,,,,,,,,,,,,,
PE O-_17:0;0_23:3;0,,,,,,,,,,,,,
PE O-_17:0;0_24:4;0,,,,,,,,,,,,,
PE O-_17:1;0_14:0;0,,,,,,,,,,,,,
PE O-_17:1;0_15:0;0,,,0.01799,,,,,,,,,,
PE O-_17:1;0_16:0;0,,,,,0.262127012,,,,,,,,
PE O-_17:1;0_16:1;0,0.26242,,1.04717,,0.631631017,0.289187014,,,,0.193485,,,
PE O-_17:1;0_16:2;0,,,,,,,,,,,,,
PE O-_17:1;0_17:0;0,,,,,0.149830997,,,,,0.014902,,,
PE O-_17:1;0_17:1;0,,,0.357442,,,,0.052698601,,,0.043553,,0.123521,
PE O-_17:1;0_18:0;0,,,,0.070298903,0.119699001,,,,,,,,
PE O-_17:1;0_18:1;0,1.55085,0.969696,3.90786,0.614584982,2.735500097,1.050140023,0.781399012,0.176052,0.205184,0.793205,,,0.193284
PE O-_17:1;0_18:2;0,0.34209,0.180122,0.703581,0.218070999,0.655672014,0.246630996,0.210571006,,,0.17575,,,
PE O-_17:1;0_18:3;0,,,,,,,,,,,,,
PE O-_17:1;0_19:0;0,,,,,,,,,,,,,
PE O-_17:1;0_19:1;0,,,0.106016,,,,0.040820502,,,,,,
PE O-_17:1;0_19:2;0,,,0.065527,,,,,,,,,,
PE O-_17:1;0_19:3;0,,,,,,,,,,,,,
PE O-_17:1;0_20:0;0,,,,,,,,,,,,,
PE O-_17:1;0_20:1;0,0.135777,,0.399511,,0.218154997,0.107247002,0.124035999,,,,,,
PE O-_17:1;0_20:2;0,0.326452,0.359875,1.15891,0.084505998,0.124389,0.418413997,0.402018994,,,,,,
PE O-_17:1;0_20:3;0,0.38494,,0.53507,0.327214003,1.090499997,0.335153013,,,,,0.266270995,,
PE O-_17:1;0_20:4;0,1.91548,,4.35577,1.219159961,4.538589954,0.41890499,,2.0919,0.941014,2.69891,1.298079967,,
PE O-_17:1;0_20:5;0,,,,,,,,,0.667764,1.66943,,,
PE O-_17:1;0_21:2;0,,,,,,,,,,,,,
PE O-_17:1;0_21:3;0,,,,,,,,,,,,,
PE O-_17:1;0_22:1;0,,,0.227731,,,,,,,,,,
PE O-_17:1;0_22:2;0,,,0.354918,,,,,,,,,,
PE O-_17:1;0_22:3;0,,,0.029536,,,,,,,,,,
PE O-_17:1;0_22:4;0,,,0.90753,,1.286470056,,,,,,,,
PE O-_17:1;0_22:5;0,,,,,1.471969962,,,,,,,,
PE O-_17:1;0_22:6;0,,,,,,,,,4.78736,7.46027,,,
PE O-_17:1;0_23:3;0,,,,,,,,,,,,,
PE O-_17:1;0_24:3;0,,,,,,,,,,,,,
PE O-_17:1;0_24:6;0,,,,,,,,,,,,,
PE O-_17:2;0_16:0;0,0.162813,,0.122251,,0.188758999,0.093715698,,,,0.128856,,,
PE O-_17:2;0_16:1;0,,,,,,,,,,,,,
PE O-_17:2;0_17:0;0,,,,,,,,,,,,,
PE O-_17:2;0_17:1;0,,,,,,,,,,,,,
PE O-_17:2;0_18:0;0,,,0.033305,,0.025031099,,0.139632002,0.034095,0.013881,0.037364,,,0.019887
PE O-_17:2;0_18:1;0,0.369458,0.234255,0.994282,0.221587002,0.766413987,0.360109001,0.300693005,,,0.206744,,,
PE O-_17:2;0_18:2;0,,,0.235102,,,,,,,,,,
PE O-_17:2;0_19:1;0,,,,,,,,,,,,,
PE O-_17:2;0_19:3;0,,,,,,,,,,,,,
PE O-_17:2;0_20:0;0,,,,,,,,,,,,,
PE O-_17:2;0_20:1;0,,,,,,,,,,,,,
PE O-_17:2;0_20:2;0,,,0.031056,,,,,,,,,,
PE O-_17:2;0_20:3;0,,,,,1.11669004,,,,0.095585,,,,
PE O-_17:2;0_20:4;0,,,,,,,,,,,,,
PE O-_17:2;0_22:3;0,,,,,,,,,,,,,
PE O-_17:2;0_22:4;0,,,,,,,,,,,,,
PE O-_17:2;0_22:5;0,,,,,,,,,,,,,
PE O-_18:0;0_14:0;0,,,,,,,,,,,0.115735002,,
PE O-_18:0;0_16:0;0,,,,0.763773978,3.566709995,,,,,,1.114310026,,
PE O-_18:0;0_16:1;0,0.349626,,,0.69242698,2.35194993,0.192717001,0.206315994,,0.057115,0.104023,0.442544013,0.091356002,
PE O-_18:0;0_16:2;0,,,,,,,,,,,,,
PE O-_18:0;0_17:1;0,,,,,0.0109902,,,,,,,,
PE O-_18:0;0_18:1;0,0.718051,0.426462,,5.176340103,16.38890076,1.143540025,1.449990034,0.469122,,,4.008130074,1.448269963,0.344549
PE O-_18:0;0_18:2;0,0.311226,,0.657624,1.597419977,2.757410049,0.15952,0.203612,,0.134994,0.370554,0.511205018,,
PE O-_18:0;0_18:3;0,,,,,,,,,,,,,
PE O-_18:0;0_19:1;0,,,,,,,,,,,,,
PE O-_18:0;0_19:2;0,,,,,,,,,,,,,
PE O-_18:0;0_19:3;0,,,,,,,,,,,,,
PE O-_18:0;0_20:1;0,,,0.514251,1.453199983,3.214979887,0.758767009,1.446849942,,0.598195,,1.120280027,0.57455498,
PE O-_18:0;0_20:2;0,0.594091,0.418749,1.71743,1.282410026,3.516400099,1.126870036,0.884315014,,0.096396,,0.477999002,0.352353007,
PE O-_18:0;0_20:3;0,0.424698,0.186849,1.01232,2.675659895,8.155859947,0.576093018,0.444229007,0.36349,0.111435,0.218568,1.883540034,,
PE O-_18:0;0_20:4;0,0.565309,0.309412,1.4725,10.58920002,25.50239944,0.763764024,0.685953975,0.69363,0.362056,,7.633609772,0.290302992,
PE O-_18:0;0_20:5;0,,,0.220574,,1.324219942,,,,0.074427,0.508927,0.580909014,,
PE O-_18:0;0_21:1;0,,,,,,,,,,,,,
PE O-_18:0;0_21:2;0,,,,,,,,,,,,,
PE O-_18:0;0_21:3;0,,,,,,,,,,,,,
PE O-_18:0;0_22:1;0,,,,,,,1.165420055,,,,,,
PE O-_18:0;0_22:2;0,,,0.131266,,0.493795991,,0.071961798,,,,,,
PE O-_18:0;0_22:3;0,,,0.114742,0.816492021,1.709139943,,,,,,,,
PE O-_18:0;0_22:4;0,0.702977,,0.510413,3.135349989,7.026770115,,,0.991844,,,2.294800043,,
PE O-_18:0;0_22:5;0,,,1.20104,2.225029945,7.070899963,,,0.780146,0.804557,0.39173,2.487200022,,
PE O-_18:0;0_22:6;0,,,,,,,,,,,,,
PE O-_18:0;0_24:3;0,,,,,,,,,,,,,
PE O-_18:0;0_24:4;0,,,,,,,,,,,,,
PE O-_18:0;0_24:5;0,,,,,,,,,,,,,
PE O-_18:0;0_24:6;0,,,,,,,,,,,,,
PE O-_18:1;0_12:0;0,,,,,,,,,,,,,
PE O-_18:1;0_14:0;0,,,0.237784,,,,0.128106996,,0.20492,0.188357,0.106252998,,
PE O-_18:1;0_14:1;0,,,,,,,,,,,,,
PE O-_18:1;0_15:0;0,,,,,,,,,,,,,
PE O-_18:1;0_15:1;0,,,,,,,,,,,,,
PE O-_18:1;0_16:0;0,0.388091,0.25937,,2.052239895,7.800990105,0.708216012,0.763342977,0.590423,0.510654,0.536717,2.426419973,1.155660033,0.330863
PE O-_18:1;0_16:1;0,2.24682,1.23724,7.28171,1.781370044,5.39428997,1.977869987,1.714079976,0.202914,0.724195,1.67778,0.951757014,1.226740003,0.397298
PE O-_18:1;0_16:2;0,,,0.038198,,,,,,,,,,
PE O-_18:1;0_17:0;0,,,,,,,,,,,,,
PE O-_18:1;0_17:1;0,0.062954,0.0492,0.271016,0.017485499,0.056813002,0.042593699,0.058384102,,0.019011,0.093605,,,
PE O-_18:1;0_17:2;0,,,,,,,,,,,,,
PE O-_18:1;0_18:0;0,0.062383,0.063877,,,,,,0.088102,,,0.390578985,,0.037925
PE O-_18:1;0_18:1;0,12.2885,6.58277,33.220798,9.706910133,38.332901,11.32890034,11.55090046,2.65032,3.44114,6.98279,6.059289932,6.150979996,2.84517
PE O-_18:1;0_18:2;0,1.88375,0.930075,5.46725,3.770800114,9.300330162,2.217459917,2.123140097,0.643978,0.72507,1.75459,1.374940038,0.856162012,0.530343
PE O-_18:1;0_18:3;0,,,0.259626,0.265500009,0.661817014,0.126142994,0.091963097,,,,,,
PE O-_18:1;0_19:1;0,,,0.328524,,0.306270987,0.030469799,0.094732203,,,,,,
PE O-_18:1;0_19:2;0,,,0.257145,,,,,,,,,,
PE O-_18:1;0_19:3;0,,,,,,,,,,,,,
PE O-_18:1;0_20:0;0,,,,,,,,,,,,,
PE O-_18:1;0_20:1;0,2.0888,1.34801,3.78538,1.334759951,4.932960033,2.385230064,2.127419949,,0.372118,,0.881097972,0.787566006,0.49071
PE O-_18:1;0_20:2;0,4.69569,2.63717,10.2715,2.017450094,7.238369942,6.399059772,6.307660103,0.39876,0.211714,0.186316,0.619621992,1.520339966,0.398082
PE O-_18:1;0_20:3;0,7.64902,3.57697,10.5605,10.60429955,42.38999939,5.799230099,6.692609787,3.41822,0.849808,,7.401979923,2.694060087,1.36142
PE O-_18:1;0_20:4;0,11.8581,4.06843,34.584099,19.64039993,108.9869995,4.224460125,2.583739996,20.1541,7.19754,22.650801,18.51350021,1.294919968,
PE O-_18:1;0_20:5;0,,,2.14695,0.796118021,3.637500048,,0.330639005,2.60219,2.38603,5.03378,1.079360008,1.776010036,
PE O-_18:1;0_21:1;0,,,0.226625,,,,,,,,,,
PE O-_18:1;0_21:2;0,,,0.297855,,,,,,,,,,
PE O-_18:1;0_21:3;0,,,0.046548,,0.911064029,,,,,,,,
PE O-_18:1;0_21:4;0,,,,,,,,,,,,,
PE O-_18:1;0_22:0;0,,,,,,,,,,,,,
PE O-_18:1;0_22:1;0,0.518225,,0.858555,0.483092993,0.917865992,0.462152004,0.54242599,,,,,,
PE O-_18:1;0_22:2;0,0.915027,0.557344,1.988,,0.72319603,1.431139946,1.036640048,,,,,,
PE O-_18:1;0_22:3;0,1.03075,0.79721,0.794303,,4.395359993,,0.726276994,,,,0.647809029,,
PE O-_18:1;0_22:4;0,6.50721,2.19116,10.2575,4.156479836,24.95739937,1.989639997,2.462929964,4.3453,3.14673,2.00109,4.789830208,1.20965004,
PE O-_18:1;0_22:5;0,6.15996,2.89214,14.5367,5.242599964,30.24819946,2.299789906,3.272619963,10.3214,,,9.956339836,4.215439796,2.70732
PE O-_18:1;0_22:6;0,,,7.40119,,,,,59.877102,57.000702,62.098999,15.38070011,47.04040146,28.849501
PE O-_18:1;0_23:1;0,,,,,,,,,,,,,
PE O-_18:1;0_23:3;0,,,,,,,,,,,,,
PE O-_18:1;0_24:1;0,,,,,,,,,,,,,
PE O-_18:1;0_24:2;0,,,1.3605,,,,,,,,,,
PE O-_18:1;0_24:3;0,,,,,,,,,,,,,
PE O-_18:1;0_24:4;0,,,,,2.108750105,,,,,,,,
PE O-_18:1;0_24:5;0,,,,,,,,,,,,,
PE O-_18:1;0_24:6;0,,,3.23191,,,,,8.44731,12.9234,8.95806,,,4.6955
PE O-_18:2;0_14:0;0,,0.194244,0.873744,,0.285813987,0.200767994,0.261685997,,0.20175,0.082516,,,
PE O-_18:2;0_14:1;0,,,,,,,,,,,,,
PE O-_18:2;0_15:0;0,,,0.196707,,,,,,,0.025236,,,
PE O-_18:2;0_15:1;0,,,,,,,,,,,,,
PE O-_18:2;0_16:0;0,1.71682,1.2031,4.81871,0.859477997,3.77060008,2.244519949,2.017819881,2.06527,1.93832,1.84265,1.076609969,2.49413991,0.965681
PE O-_18:2;0_16:1;0,1.43702,1.03834,3.28682,0.813142002,2.528409958,1.599910021,1.177270055,0.402663,0.349966,0.797794,0.453799009,0.488581985,0.577223
PE O-_18:2;0_16:2;0,,,,,,,,,,,,,
PE O-_18:2;0_17:0;0,,,0.079619,,,0.045935001,0.0714202,,0.036477,0.045474,,,
PE O-_18:2;0_17:1;0,,,0.191392,,,0.046757001,0.039594699,,,0.024546,,,
PE O-_18:2;0_18:0;0,0.307797,0.261406,,,1.802700043,,0.665223002,1.06316,0.042659,,0.611764014,0.131484002,0.131624
PE O-_18:2;0_18:1;0,5.73386,3.59596,20.482401,4.975580215,18.09379959,8.327810287,7.423999786,1.30677,1.76698,3.74225,2.456890106,2.943759918,1.08401
PE O-_18:2;0_18:2;0,0.644254,0.537947,1.78088,4.196809769,7.41945982,1.488809943,1.166869998,0.441506,,,2.463320017,0.732729018,0.20504
PE O-_18:2;0_18:3;0,,,0.329733,,,,0.178412005,,,,,,
PE O-_18:2;0_19:1;0,,,0.190487,,,0.067961603,,,,,,,
PE O-_18:2;0_19:2;0,,,0.067707,,,,,,,,,,
PE O-_18:2;0_19:3;0,,,,,,,,,,,,,
PE O-_18:2;0_20:0;0,,,,,,,,,,,,,
PE O-_18:2;0_20:1;0,0.811788,0.258698,1.9525,0.27906099,1.712779999,1.40692997,1.13891995,,0.023834,0.022264,,,
PE O-_18:2;0_20:2;0,1.95917,1.40879,4.60354,1.238049984,3.461519957,4.374810219,3.413160086,,0.073243,,,0.388711989,
PE O-_18:2;0_20:3;0,4.42988,1.07291,10.8751,4.136260033,24.3803997,3.617640018,1.644970059,0.60449,0.649509,1.80928,3.043040037,0.190375,
PE O-_18:2;0_20:4;0,11.1572,7.15458,24.9058,8.842940331,36.86349869,8.015780449,6.266329765,8.57473,3.51762,9.58564,8.221369743,4.571280003,2.86211
PE O-_18:2;0_20:5;0,,,1.76054,,,,,,4.98473,13.0087,,,
PE O-_18:2;0_21:1;0,,,0.149741,,,,,,,,,,
PE O-_18:2;0_21:2;0,,,0.040612,,,,,,,,,,
PE O-_18:2;0_21:3;0,,,,,,,,,,,,,
PE O-_18:2;0_21:4;0,,,,,,,,,,,,,
PE O-_18:2;0_22:0;0,,,,,,,,,,,,,
PE O-_18:2;0_22:1;0,,,0.569362,,,,0.164799005,,,,,,
PE O-_18:2;0_22:2;0,,,0.704585,,,1.132650018,0.411572993,,,,,,
PE O-_18:2;0_22:3;0,,,0.91669,,,,,,0.124743,,,,
PE O-_18:2;0_22:4;0,1.43087,1.44619,6.16646,1.424819946,6.893760204,0.894757986,0.591741979,1.12775,,,1.198220015,,
PE O-_18:2;0_22:5;0,8.51747,,15.0132,,19.55310059,2.721630096,3.03512001,,8.40364,8.1914,,,
PE O-_18:2;0_22:6;0,,,7.65273,,,,,,16.064301,23.902201,,,
PE O-_18:2;0_24:1;0,,,0.711921,,,,,,,,,,
PE O-_18:2;0_24:2;0,,,0.987586,,,,,,,,,,
PE O-_18:2;0_24:3;0,,,,,,,,,,,,,
PE O-_18:2;0_24:4;0,,,,,,,,,1.43211,,,,
PE O-_18:2;0_24:5;0,,,0.837518,,,,,,,,,,
PE O-_18:2;0_24:6;0,,,,,,,,,2.09736,2.23304,,,
PE_12:0;0_18:0;0,,,,,,,,,,,,,
PE_12:0;0_18:1;0,,,,,,,,,,,,,
PE_13:0;0_18:1;0,,,,,,,,,,,,,
PE_14:0;0_16:0;0,,,,,,,,,,,,,
PE_14:0;0_16:1;0,,,0.418694,,,,,,,,,,
PE_14:0;0_17:0;0,,,,,,,,,,,,,
PE_14:0;0_18:0;0,,,,,,0.147542,0.206476003,,0.208617,0.131578,,,
PE_14:0;0_18:1;0,,0.617579,1.98102,0.569180012,1.618460059,0.54559499,0.566995025,,0.521293,0.569493,,0.455069989,0.328703
PE_14:0;0_18:2;0,,,0.171974,,,,,,,,,,
PE_14:0;0_20:1;0,,,0.087813,,,,,,,,,,
PE_14:0;0_20:2;0,,,0.171904,,,,,,,,,,
PE_14:0;0_20:3;0,,,,,,,,,,,,,
PE_14:0;0_20:4;0,,,,,,,,,,,,,
PE_14:0;0_22:3;0,,,,,,,,,,,,,
PE_14:0;0_22:4;0,,,,,,,,,,,,,
PE_14:0;0_22:5;0,,,,,,,,,,,,,
PE_14:0;0_24:6;0,,,,,,,,,,,,,
PE_14:1;0_16:0;0,,,,,,,,,,,,,
PE_14:1;0_18:0;0,,,,,,,,,,,,,
PE_14:1;0_18:1;0,,,,,,,,,,,,,
PE_14:1;0_22:5;0,,,,,,,,,,,,,
PE_15:0;0_15:0;0,,,,,,,,,,,,,
PE_15:0;0_16:0;0,,,,,,,,,,,,,
PE_15:0;0_16:1;0,,,,,,,,,,,,,
PE_15:0;0_17:0;0,,,,,,,,,,,,,
PE_15:0;0_17:1;0,,,,,,,,,,,,,
PE_15:0;0_18:0;0,,,,,,,,,0.542681,,,,
PE_15:0;0_18:1;0,,,,,,,,,,,,,
PE_15:0;0_18:2;0,,,,,,,,,,,,,
PE_15:0;0_19:1;0,,,,,,,,,,,,,
PE_15:0;0_20:1;0,,,,,,,,,,,,,
PE_15:0;0_20:2;0,,,,,,,,,,,,,
PE_15:0;0_20:3;0,,,,,,,,,,,,,
PE_15:0;0_20:4;0,,,,,,,,,,,,,
PE_15:0;0_22:2;0,,,,,,,,,,,,,
PE_15:0;0_22:3;0,,,0.071839,,,,,,,,,,
PE_15:0;0_22:4;0,,,0.412932,,,,,,0.150443,,,,
PE_15:0;0_22:5;0,,,,,,,,,,0.020953,,,
PE_15:0;0_22:6;0,,,,,,,,,,,,,
PE_15:0;0_23:3;0,,,,,,,,,,,,,
PE_15:0;0_24:3;0,,,,,,,,,,,,,
PE_15:0;0_24:4;0,,,,,,,,,,,,,
PE_15:0;0_24:5;0,,,,,,,,,,,,,
PE_15:0;0_24:6;0,,,,,,,,,0.761482,1.19868,,,
PE_15:1;0_17:1;0,,,,,,,,,,,,,
PE_15:1;0_19:1;0,,,,,,,,,,,,,
PE_15:1;0_22:5;0,,,,,,,,,,,,,
PE_15:1;0_24:4;0,,,,,,,,,,,,,
PE_15:1;0_24:5;0,,,,,,,,,,,,,
PE_15:1;0_24:6;0,,,,,,,,,,,,,
PE_16:0;0_16:0;0,0.797242,0.609705,,0.713118017,2.709389925,0.315833002,0.214269996,0.952104,0.252717,0.305589,0.841199994,0.79686898,0.530072
PE_16:0;0_16:1;0,3.6747,2.02542,8.16253,2.109400034,5.649730206,3.055190086,2.381279945,1.86317,1.83718,1.63291,1.892449975,2.075779915,0.765198
PE_16:0;0_16:2;0,,,0.119738,,,,,,,,,,
PE_16:0;0_17:0;0,,,3.37532,,,4.686359882,,,2.50899,3.72106,,,3.83075
PE_16:0;0_17:1;0,,,3.08785,,,,,,0.359228,,,,
PE_16:0;0_18:0;0,,,,,7.130440235,,,1.47873,,1.51783,,,
PE_16:0;0_18:1;0,15.4733,9.54836,38.040699,12.64299965,38.06510162,12.84710026,10.11260033,10.3695,12.128,18.199499,11.76340008,11.67090034,8.17339
PE_16:0;0_18:2;0,1.56916,1.29568,2.87792,2.633529902,3.425120115,1.138339996,1.036949992,1.66657,1.50954,2.29873,1.299029946,1.197350025,1.50928
PE_16:0;0_18:3;0,,,,,,,,,,,,,
PE_16:0;0_19:0;0,,,,,,,,,,,,,
PE_16:0;0_19:1;0,,,0.3318,,,,,,0.140387,0.186504,,,
PE_16:0;0_19:2;0,,,0.055752,,,,,,0.033753,,,,
PE_16:0;0_19:3;0,,,,,,,,,,,,,
PE_16:0;0_20:1;0,0.487132,,1.02778,0.277756006,,0.273220003,0.384121001,,0.28948,0.317159,,,
PE_16:0;0_20:2;0,1.28537,0.910115,3.22018,,1.201719999,1.621180058,1.722329974,,0.420963,0.342733,,1.223279953,
PE_16:0;0_20:3;0,1.99055,0.892018,2.38885,2.282089949,6.49834013,1.46638,1.688920021,2.07002,1.67518,1.53583,2.429889917,1.959169984,0.770972
PE_16:0;0_20:4;0,3.93767,2.92707,5.42122,5.222690105,16.72699928,1.336439967,1.408529997,6.14582,5.88848,7.8879,5.681980133,1.246189952,2.38207
PE_16:0;0_20:5;0,,,,,,,,,1.18116,1.80308,,,
PE_16:0;0_21:2;0,,,,,,,,,,,,,
PE_16:0;0_21:3;0,,,,,,,,,,,,,
PE_16:0;0_21:4;0,,,,,,,,,,,,,
PE_16:0;0_22:1;0,,,,,,,,,,,,,
PE_16:0;0_22:2;0,,,,,,,,,,,,,
PE_16:0;0_22:3;0,,,0.325957,,,,,,,,,,
PE_16:0;0_22:4;0,,1.43379,4.2142,1.909270048,5.828549862,,2.91008997,,3.93661,3.36266,2.442709923,,
PE_16:0;0_22:5;0,,,12.3301,,25.25559998,,,,10.3996,12.7756,,,
PE_16:0;0_22:6;0,,,,,,,,,18.0888,17.420601,,,
PE_16:0;0_23:3;0,,,,,,,,,,,,,
PE_16:0;0_24:3;0,,,,,,,,,,,,,
PE_16:0;0_24:4;0,,,,,,,,,,,,,
PE_16:1;0_16:1;0,0.516108,0.529995,0.875989,,0.749553978,,0.631411016,,,,,,
PE_16:1;0_17:0;0,,,,,,,,,,,,,
PE_16:1;0_17:1;0,,,1.30095,,,,11.75749969,,,0.854551,,1.271070004,
PE_16:1;0_18:0;0,4.05005,2.95968,10.7926,3.344259977,7.40034008,3.162120104,2.632250071,2.29493,2.41846,3.62726,2.44885993,2.210400105,1.27958
PE_16:1;0_18:1;0,7.10246,5.40415,17.3797,4.239319801,8.404919624,5.295609951,4.191649914,1.40363,2.21267,3.77503,2.584389925,3.286040068,2.02395
PE_16:1;0_18:2;0,,,,,,,,,,,,,
PE_16:1;0_18:3;0,,,,,,,,,,,,,
PE_16:1;0_19:0;0,,,,,,,,,,,,,
PE_16:1;0_19:1;0,,,0.096606,,,,0.129927993,,,,,,
PE_16:1;0_19:2;0,,,,,,,,,,,,,
PE_16:1;0_20:0;0,,,0.190683,,,,,,,,,,
PE_16:1;0_20:1;0,,,1.56187,,0.559212983,0.439893007,0.368995994,,,,,,
PE_16:1;0_20:2;0,,,1.87525,,,,0.564956009,,,,,,
PE_16:1;0_20:3;0,1.17278,,2.28897,0.929033995,3.646330118,0.83733201,0.867082,,0.774067,0.832038,,0.414566994,
PE_16:1;0_20:4;0,,,1.22931,0.769285023,2.350330114,,,,0.833966,1.83464,0.922800004,,
PE_16:1;0_20:5;0,,,,,,,,,0.487199,0.448271,,,
PE_16:1;0_21:2;0,,,,,,,,,,,,,
PE_16:1;0_21:3;0,,,,,,,,,,,,,
PE_16:1;0_22:0;0,,,,,,,,,,,,,
PE_16:1;0_22:1;0,,,0.224082,,,,,,,,,,
PE_16:1;0_22:2;0,,,0.329499,,,,,,,,,,
PE_16:1;0_22:3;0,,,1.11065,,,,,,,,,,
