"From","To","ensembl_gene_id","external_gene_name","species"
"w6-20:4;0","w6-22:4;0","ENSRNOG00000043192","Hacd1","rat"
"w6-20:4;0","w6-22:4;0","ENSRNOG00000021808","Tecr","rat"
"w6-20:4;0","w6-22:4;0","ENSRNOG00000014702","Elovl2","rat"
"w6-22:4;0","w6-24:4;0","ENSRNOG00000030232","Hacd3","rat"
"w6-22:4;0","w6-24:4;0","ENSRNOG00000009630","Hsd17b12","rat"
"w6-22:4;0","w6-24:4;0","ENSRNOG00000005772","Hacd4","rat"
"w6-22:4;0","w6-24:4;0","ENSRNOG00000043192","Hacd1","rat"
"w6-22:4;0","w6-24:4;0","ENSRNOG00000021808","Tecr","rat"
"w6-22:4;0","w6-24:4;0","ENSRNOG00000014702","Elovl2","rat"
"w6-24:4;0","w6-26:4;0","ENSRNOG00000030232","Hacd3","rat"
"w6-24:4;0","w6-26:4;0","ENSRNOG00000009630","Hsd17b12","rat"
"w6-24:4;0","w6-26:4;0","ENSRNOG00000005772","Hacd4","rat"
"w6-24:4;0","w6-26:4;0","ENSRNOG00000009773","Elovl4","rat"
"w6-24:4;0","w6-26:4;0","ENSRNOG00000043192","Hacd1","rat"
"w6-24:4;0","w6-26:4;0","ENSRNOG00000021808","Tecr","rat"
"w6-26:4;0","w6-28:4;0","ENSRNOG00000030232","Hacd3","rat"
"w6-26:4;0","w6-28:4;0","ENSRNOG00000009630","Hsd17b12","rat"
"w6-26:4;0","w6-28:4;0","ENSRNOG00000005772","Hacd4","rat"
"w6-26:4;0","w6-28:4;0","ENSRNOG00000009773","Elovl4","rat"
"w6-26:4;0","w6-28:4;0","ENSRNOG00000043192","Hacd1","rat"
"w6-26:4;0","w6-28:4;0","ENSRNOG00000021808","Tecr","rat"
"w6-24:4;0","w6-24:5;0","ENSRNOG00000020440","Fads2","rat"
"w6-24:5;0","w6-22:5;0","ENSRNOG00000011413","Scp2","rat"
"w6-24:5;0","w6-22:5;0","ENSRNOG00000008755","Acox1","rat"
"w6-24:5;0","w6-22:5;0","ENSRNOG00000015840","Hsd17b4","rat"
"w6-24:5;0","w6-22:5;0","ENSRNOG00000032908","Acaa1a","rat"
"w6-24:5;0","w6-22:5;0","ENSRNOG00000067803","Acaa1b","rat"
"w6-24:5;0","w6-22:5;0","ENSRNOG00000008474","Acox3","rat"
"w6-24:5;0","w6-26:5;0","ENSRNOG00000030232","Hacd3","rat"
"w6-24:5;0","w6-26:5;0","ENSRNOG00000009630","Hsd17b12","rat"
"w6-24:5;0","w6-26:5;0","ENSRNOG00000005772","Hacd4","rat"
"w6-24:5;0","w6-26:5;0","ENSRNOG00000009773","Elovl4","rat"
"w6-24:5;0","w6-26:5;0","ENSRNOG00000043192","Hacd1","rat"
"w6-24:5;0","w6-26:5;0","ENSRNOG00000021808","Tecr","rat"
"w6-22:5;0","w6-24:5;0","ENSRNOG00000030232","Hacd3","rat"
"w6-22:5;0","w6-24:5;0","ENSRNOG00000009630","Hsd17b12","rat"
"w6-22:5;0","w6-24:5;0","ENSRNOG00000005772","Hacd4","rat"
"w6-22:5;0","w6-24:5;0","ENSRNOG00000043192","Hacd1","rat"
"w6-22:5;0","w6-24:5;0","ENSRNOG00000021808","Tecr","rat"
"w6-22:5;0","w6-24:5;0","ENSRNOG00000014702","Elovl2","rat"
"w6-22:4;0","w6-22:5;0","ENSRNOG00000020440","Fads2","rat"
"w6-26:5;0","w6-28:5;0","ENSRNOG00000030232","Hacd3","rat"
"w6-26:5;0","w6-28:5;0","ENSRNOG00000009630","Hsd17b12","rat"
"w6-26:5;0","w6-28:5;0","ENSRNOG00000005772","Hacd4","rat"
"w6-26:5;0","w6-28:5;0","ENSRNOG00000009773","Elovl4","rat"
"w6-26:5;0","w6-28:5;0","ENSRNOG00000043192","Hacd1","rat"
"w6-26:5;0","w6-28:5;0","ENSRNOG00000021808","Tecr","rat"
"w3-18:3;0","w3-18:4;0","ENSRNOG00000020440","Fads2","rat"
"w3-18:4;0","w3-20:4;0","ENSRNOG00000030232","Hacd3","rat"
"w3-18:4;0","w3-20:4;0","ENSRNOG00000009630","Hsd17b12","rat"
"w3-18:4;0","w3-20:4;0","ENSRNOG00000005772","Hacd4","rat"
"w3-18:4;0","w3-20:4;0","ENSRNOG00000006331","Elovl5","rat"
"w3-18:4;0","w3-20:4;0","ENSRNOG00000043192","Hacd1","rat"
"w3-18:4;0","w3-20:4;0","ENSRNOG00000021808","Tecr","rat"
"w3-20:4;0","w3-20:5;0","ENSRNOG00000020480","Fads1","rat"
"w3-20:5;0","w3-22:5;0","ENSRNOG00000030232","Hacd3","rat"
"w3-20:5;0","w3-22:5;0","ENSRNOG00000009630","Hsd17b12","rat"
"w3-20:5;0","w3-22:5;0","ENSRNOG00000005772","Hacd4","rat"
"w3-20:5;0","w3-22:5;0","ENSRNOG00000006331","Elovl5","rat"
"w3-20:5;0","w3-22:5;0","ENSRNOG00000043192","Hacd1","rat"
"w3-20:5;0","w3-22:5;0","ENSRNOG00000021808","Tecr","rat"
"w3-20:5;0","w3-22:5;0","ENSRNOG00000014702","Elovl2","rat"
"w3-22:5;0","w3-24:5;0","ENSRNOG00000030232","Hacd3","rat"
"w3-22:5;0","w3-24:5;0","ENSRNOG00000009630","Hsd17b12","rat"
"w3-22:5;0","w3-24:5;0","ENSRNOG00000005772","Hacd4","rat"
"w3-22:5;0","w3-24:5;0","ENSRNOG00000043192","Hacd1","rat"
"w3-22:5;0","w3-24:5;0","ENSRNOG00000021808","Tecr","rat"
"w3-22:5;0","w3-24:5;0","ENSRNOG00000014702","Elovl2","rat"
"w3-24:5;0","w3-26:5;0","ENSRNOG00000030232","Hacd3","rat"
"w3-24:5;0","w3-26:5;0","ENSRNOG00000009630","Hsd17b12","rat"
"w3-24:5;0","w3-26:5;0","ENSRNOG00000005772","Hacd4","rat"
"w3-24:5;0","w3-26:5;0","ENSRNOG00000009773","Elovl4","rat"
"w3-24:5;0","w3-26:5;0","ENSRNOG00000043192","Hacd1","rat"
"w3-24:5;0","w3-26:5;0","ENSRNOG00000021808","Tecr","rat"
"w3-26:5;0","w3-28:5;0","ENSRNOG00000030232","Hacd3","rat"
"w3-26:5;0","w3-28:5;0","ENSRNOG00000009630","Hsd17b12","rat"
"w3-26:5;0","w3-28:5;0","ENSRNOG00000005772","Hacd4","rat"
"w3-26:5;0","w3-28:5;0","ENSRNOG00000009773","Elovl4","rat"
"w3-26:5;0","w3-28:5;0","ENSRNOG00000043192","Hacd1","rat"
"w3-26:5;0","w3-28:5;0","ENSRNOG00000021808","Tecr","rat"
"w3-24:5;0","w3-24:6;0","ENSRNOG00000020440","Fads2","rat"
"w3-24:6;0","w3-22:6;0","ENSRNOG00000011413","Scp2","rat"
"w3-24:6;0","w3-22:6;0","ENSRNOG00000008755","Acox1","rat"
"w3-24:6;0","w3-22:6;0","ENSRNOG00000015840","Hsd17b4","rat"
"w3-24:6;0","w3-22:6;0","ENSRNOG00000032908","Acaa1a","rat"
"w3-24:6;0","w3-22:6;0","ENSRNOG00000067803","Acaa1b","rat"
"w3-24:6;0","w3-22:6;0","ENSRNOG00000008474","Acox3","rat"
"w3-24:6;0","w3-26:6;0","ENSRNOG00000030232","Hacd3","rat"
"w3-24:6;0","w3-26:6;0","ENSRNOG00000009630","Hsd17b12","rat"
"w3-24:6;0","w3-26:6;0","ENSRNOG00000005772","Hacd4","rat"
"w3-24:6;0","w3-26:6;0","ENSRNOG00000009773","Elovl4","rat"
"w3-24:6;0","w3-26:6;0","ENSRNOG00000043192","Hacd1","rat"
"w3-24:6;0","w3-26:6;0","ENSRNOG00000021808","Tecr","rat"
"w3-26:6;0","w3-28:6;0","ENSRNOG00000030232","Hacd3","rat"
"w3-26:6;0","w3-28:6;0","ENSRNOG00000009630","Hsd17b12","rat"
"w3-26:6;0","w3-28:6;0","ENSRNOG00000005772","Hacd4","rat"
"w3-26:6;0","w3-28:6;0","ENSRNOG00000009773","Elovl4","rat"
"w3-26:6;0","w3-28:6;0","ENSRNOG00000043192","Hacd1","rat"
"w3-26:6;0","w3-28:6;0","ENSRNOG00000021808","Tecr","rat"
"w3-22:6;0","w3-24:6;0","ENSRNOG00000030232","Hacd3","rat"
"w3-22:6;0","w3-24:6;0","ENSRNOG00000009630","Hsd17b12","rat"
"w3-22:6;0","w3-24:6;0","ENSRNOG00000005772","Hacd4","rat"
"w3-22:6;0","w3-24:6;0","ENSRNOG00000043192","Hacd1","rat"
"w3-22:6;0","w3-24:6;0","ENSRNOG00000021808","Tecr","rat"
"w3-22:6;0","w3-24:6;0","ENSRNOG00000014702","Elovl2","rat"
"w3-22:5;0","w3-22:6;0","ENSRNOG00000020440","Fads2","rat"
