"path","from","to","score","cal_score","Type","Significant","rep_sub_path"
"PI_18:1;0_20:4;0 --> LPI_20:4;0","PI_18:1;0_20:4;0","LPI_20:4;0",-0.969825230403622,0.131375061054039,"Suppressed","no","18:1;0_20:4;0"
"DAG_16:1;0_18:0;0 --> PC_16:1;0_18:0;0 --> PS_16:1;0_18:0;0","DAG_16:1;0_18:0;0","PS_16:1;0_18:0;0",-1.22283173927538,0.13061819230132,"Suppressed","no","16:1;0_18:0;0"
"PE_18:0;0_22:5;0 --> PS_18:0;0_22:5;0 --> LPS_18:0;0","PE_18:0;0_22:5;0","LPS_18:0;0",-1.22806905215962,0.127243992560248,"Suppressed","no","18:0;0_22:5;0"
"PE_16:0;0_20:3;0 --> PS_16:0;0_20:3;0","PE_16:0;0_20:3;0","PS_16:0;0_20:3;0",-0.977847350956164,0.126222778178544,"Suppressed","no","16:0;0_20:3;0"
"PS_16:0;0_20:3;0 --> PE_16:0;0_20:3;0","PS_16:0;0_20:3;0","PE_16:0;0_20:3;0",-0.977847350956164,0.126222778178544,"Suppressed","no","16:0;0_20:3;0"
"PE_16:1;0_20:3;0 --> PC_16:1;0_20:3;0","PE_16:1;0_20:3;0","PC_16:1;0_20:3;0",-0.986498337701685,0.120666600036723,"Suppressed","no","16:1;0_20:3;0"
"PA_16:0;0_18:1;0 --> DAG_16:0;0_18:1;0 --> PE_16:0;0_18:1;0 --> PS_16:0;0_18:1;0","PA_16:0;0_18:1;0","PS_16:0;0_18:1;0",-1.47237241845473,0.119075581326575,"Suppressed","no","16:0;0_18:1;0"
"PC_18:1;0_20:4;0 --> LPC_18:1;0","PC_18:1;0_20:4;0","LPC_18:1;0",-0.993178839007179,0.116375984824626,"Suppressed","no","18:1;0_20:4;0"
"PA_16:0;0_18:1;0 --> DAG_16:0;0_18:1;0 --> PE_16:0;0_18:1;0 --> LPE_18:1;0","PA_16:0;0_18:1;0","LPE_18:1;0",-1.47736961238813,0.115845774258119,"Suppressed","no","16:0;0_18:1;0"
"PA_18:0;0_18:1;0 --> PG_18:0;0_18:1;0 --> CL_72:4;0","PA_18:0;0_18:1;0","CL_72:4;0",-1.24687745178156,0.115126462342554,"Suppressed","no","18:0;0_18:1;0"
"PE_16:0;0_18:2;0 --> PS_16:0;0_18:2;0","PE_16:0;0_18:2;0","PS_16:0;0_18:2;0",-1.00150667152619,0.11102735554429,"Suppressed","no","16:0;0_18:2;0"
"PS_16:0;0_18:2;0 --> PE_16:0;0_18:2;0","PS_16:0;0_18:2;0","PE_16:0;0_18:2;0",-1.00150667152619,0.11102735554429,"Suppressed","no","16:0;0_18:2;0"
"DAG_16:0;0_20:1;0 --> PC_16:0;0_20:1;0 --> LPC_16:0;0","DAG_16:0;0_20:1;0","LPC_16:0;0",-1.25381067618968,0.110659651877008,"Suppressed","no","16:0;0_20:1;0"
"PC_16:1;0_18:0;0 --> PS_16:1;0_18:0;0 --> LPS_18:0;0","PC_16:1;0_18:0;0","LPS_18:0;0",-1.25507410494636,0.109845673205526,"Suppressed","no","16:1;0_18:0;0"
"DAG_14:0;0_18:1;0 --> PC_14:0;0_18:1;0 --> PS_14:0;0_18:1;0","DAG_14:0;0_18:1;0","PS_14:0;0_18:1;0",-1.25515576791256,0.109793060889722,"Suppressed","no","14:0;0_18:1;0"
"DAG_14:0;0_18:1;0 --> PE_14:0;0_18:1;0","DAG_14:0;0_18:1;0","PE_14:0;0_18:1;0",-1.01240882901372,0.104025341680121,"Suppressed","no","14:0;0_18:1;0"
"PI_16:0;0_16:1;0 --> DAG_16:0;0_16:1;0 --> PC_16:0;0_16:1;0 --> LPC_16:1;0","PI_16:0;0_16:1;0","LPC_16:1;0",-1.49612689607764,0.103722489019887,"Suppressed","no","16:0;0_16:1;0"
"PA_18:0;0_18:1;0 --> PG_18:0;0_18:1;0","PA_18:0;0_18:1;0","PG_18:0;0_18:1;0",-1.01447857398619,0.102696028375933,"Suppressed","no","18:0;0_18:1;0"
"DAG_18:1;0_18:1;0 --> PE_18:1;0_18:1;0 --> PS_18:1;0_18:1;0 --> LPS_18:1;0","DAG_18:1;0_18:1;0","LPS_18:1;0",-1.49885076829395,0.101961984653831,"Suppressed","no","18:1;0_18:1;0"
"PA_16:1;0_18:0;0 --> PI_16:1;0_18:0;0 --> DAG_16:1;0_18:0;0 --> PC_16:1;0_18:0;0 --> LPC_16:1;0","PA_16:1;0_18:0;0","LPC_16:1;0",-1.67987608884624,0.10138081939138,"Suppressed","no","16:1;0_18:0;0"
"PI_18:1;0_20:4;0 --> LPI_18:1;0","PI_18:1;0_20:4;0","LPI_18:1;0",-1.02960428646517,0.0929813963313642,"Suppressed","no","18:1;0_20:4;0"
"PE_18:1;0_20:4;0 --> LPE_18:1;0","PE_18:1;0_20:4;0","LPE_18:1;0",-1.04179909594748,0.0851491644851711,"Suppressed","no","18:1;0_20:4;0"
"PS_18:1;0_19:1;0 --> LPS_18:1;0","PS_18:1;0_19:1;0","LPS_18:1;0",-1.05431852535369,0.0771084424194608,"Suppressed","no","18:1;0_19:1;0"
"PA_18:1;0_18:1;0 --> DAG_18:1;0_18:1;0 --> PC_18:1;0_18:1;0 --> LPC_18:1;0","PA_18:1;0_18:1;0","LPC_18:1;0",-1.54067284259774,0.0749313684712298,"Suppressed","no","18:1;0_18:1;0"
"PE_18:1;0_20:4;0 --> LPE_20:4;0","PE_18:1;0_20:4;0","LPE_20:4;0",-1.05812550661682,0.0746633726600517,"Suppressed","no","18:1;0_20:4;0"
"PI_18:0;0_20:3;0 --> LPI_18:0;0","PI_18:0;0_20:3;0","LPI_18:0;0",-1.05824722720326,0.0745851964610067,"Suppressed","no","18:0;0_20:3;0"
"PI_18:1;0_19:1;0 --> LPI_18:1;0","PI_18:1;0_19:1;0","LPI_18:1;0",-1.06626157419366,0.0694379062293963,"Suppressed","no","18:1;0_19:1;0"
"PA_16:1;0_18:0;0 --> DAG_16:1;0_18:0;0 --> PC_16:1;0_18:0;0 --> PS_16:1;0_18:0;0 --> LPS_18:0;0","PA_16:1;0_18:0;0","LPS_18:0;0",-1.73163172946634,0.0682365872993198,"Suppressed","no","16:1;0_18:0;0"
"PS_18:1;0_20:1;0 --> LPS_18:1;0","PS_18:1;0_20:1;0","LPS_18:1;0",-1.0695762438618,0.0673090282529019,"Suppressed","no","18:1;0_20:1;0"
"PA_18:0;0_18:1;0 --> PG_18:0;0_18:1;0 --> CL_72:5;0","PA_18:0;0_18:1;0","CL_72:5;0",-1.3216415143781,0.0669588454308808,"Suppressed","no","18:0;0_18:1;0"
"PG_16:0;0_18:1;0 --> CL_70:5;0","PG_16:0;0_18:1;0","CL_70:5;0",-1.07057284217027,0.0666689535538411,"Suppressed","no","16:0;0_18:1;0"
"DAG_15:0;0_15:0;0 --> PC_15:0;0_15:0;0","DAG_15:0;0_15:0;0","PC_15:0;0_15:0;0",-1.0785942158443,0.0615171503681413,"Suppressed","no","15:0;0_15:0;0"
"PE_18:0;0_20:3;0 --> PS_18:0;0_20:3;0","PE_18:0;0_20:3;0","PS_18:0;0_20:3;0",-1.08601476470982,0.0567512326041059,"Suppressed","no","18:0;0_20:3;0"
"PS_18:0;0_20:3;0 --> PE_18:0;0_20:3;0","PS_18:0;0_20:3;0","PE_18:0;0_20:3;0",-1.08601476470982,0.0567512326041059,"Suppressed","no","18:0;0_20:3;0"
"DAG_14:0;0_18:1;0 --> PE_14:0;0_18:1;0 --> LPE_18:1;0","DAG_14:0;0_18:1;0","LPE_18:1;0",-1.33980092081972,0.0552594366180716,"Suppressed","no","14:0;0_18:1;0"
"PE_17:0;0_20:4;0 --> LPE_20:4;0","PE_17:0;0_20:4;0","LPE_20:4;0",-1.09960957798359,0.0480198350680993,"Suppressed","no","17:0;0_20:4;0"
"PI_18:1;0_18:2;0 --> LPI_18:1;0","PI_18:1;0_18:2;0","LPI_18:1;0",-1.10156048323794,0.0467668476980069,"Suppressed","no","18:1;0_18:2;0"
"DAG_16:0;0_18:1;0 --> PE_16:0;0_18:1;0","DAG_16:0;0_18:1;0","PE_16:0;0_18:1;0",-1.10514198529879,0.0444665940910223,"Suppressed","no","16:0;0_18:1;0"
"PE_16:0;0_18:1;0 --> PS_16:0;0_18:1;0 --> LPS_18:1;0","PE_16:0;0_18:1;0","LPS_18:1;0",-1.35875033876471,0.0430510537055597,"Suppressed","no","16:0;0_18:1;0"
"DAG_14:0;0_18:1;0 --> PE_14:0;0_18:1;0 --> PC_14:0;0_18:1;0","DAG_14:0;0_18:1;0","PC_14:0;0_18:1;0",-1.36156647609956,0.041236724472976,"Suppressed","no","14:0;0_18:1;0"
"DAG_16:0;0_16:1;0 --> PC_16:0;0_16:1;0","DAG_16:0;0_16:1;0","PC_16:0;0_16:1;0",-1.11285828816597,0.039510725519323,"Suppressed","no","16:0;0_16:1;0"
"PE_14:0;0_18:1;0 --> PC_14:0;0_18:1;0 --> LPC_18:1;0","PE_14:0;0_18:1;0","LPC_18:1;0",-1.3659556663868,0.0384089375795688,"Suppressed","no","14:0;0_18:1;0"
"PI_14:0;0_18:1;0 --> DAG_14:0;0_18:1;0 --> PC_14:0;0_18:1;0 --> PS_14:0;0_18:1;0 --> LPS_18:1;0","PI_14:0;0_18:1;0","LPS_18:1;0",-1.78320406587498,0.0352097429403773,"Suppressed","no","14:0;0_18:1;0"
"PI_18:0;0_19:2;0 --> LPI_18:0;0","PI_18:0;0_19:2;0","LPI_18:0;0",-1.13326002893341,0.0264075143549067,"Suppressed","no","18:0;0_19:2;0"
"PC_16:1;0_18:0;0 --> PG_16:1;0_18:0;0","PC_16:1;0_18:0;0","PG_16:1;0_18:0;0",-1.13420335786673,0.0258016524163775,"Suppressed","no","16:1;0_18:0;0"
"PA_16:0;0_18:1;0 --> PG_16:0;0_18:1;0","PA_16:0;0_18:1;0","PG_16:0;0_18:1;0",-1.13786609352294,0.023449225763677,"Suppressed","no","16:0;0_18:1;0"
"PI_16:1;0_18:0;0 --> DAG_16:1;0_18:0;0 --> PC_16:1;0_18:0;0","PI_16:1;0_18:0;0","PC_16:1;0_18:0;0",-1.39184721969716,0.0217280032136609,"Suppressed","no","16:1;0_18:0;0"
"PE_14:0;0_18:1;0 --> PC_14:0;0_18:1;0 --> PG_14:0;0_18:1;0","PE_14:0;0_18:1;0","PG_14:0;0_18:1;0",-1.39539703197198,0.0194409953675957,"Suppressed","no","14:0;0_18:1;0"
"PA_18:1;0_18:1;0 --> DAG_18:1;0_18:1;0 --> PE_18:1;0_18:1;0 --> PS_18:1;0_18:1;0 --> LPS_18:1;0","PA_18:1;0_18:1;0","LPS_18:1;0",-1.81286596975067,0.0162143056398421,"Suppressed","no","18:1;0_18:1;0"
"PI_16:1;0_18:0;0 --> LPI_18:0;0","PI_16:1;0_18:0;0","LPI_18:0;0",-1.15091826127835,0.0150663474494182,"Suppressed","no","16:1;0_18:0;0"
"DAG_16:0;0_18:1;0 --> PE_16:0;0_18:1;0 --> PS_16:0;0_18:1;0","DAG_16:0;0_18:1;0","PS_16:0;0_18:1;0",-1.40974696333983,0.0101958851792259,"Suppressed","no","16:0;0_18:1;0"
"PC_16:1;0_18:2;0 --> LPC_16:1;0","PC_16:1;0_18:2;0","LPC_16:1;0",-1.16412048061714,0.00658709708509441,"Suppressed","no","16:1;0_18:2;0"
"DAG_16:0;0_18:1;0 --> PE_16:0;0_18:1;0 --> LPE_18:1;0","DAG_16:0;0_18:1;0","LPE_18:1;0",-1.41551722586511,0.00647832643315199,"Suppressed","no","16:0;0_18:1;0"
"PE_17:0;0_18:1;0 --> PS_17:0;0_18:1;0","PE_17:0;0_18:1;0","PS_17:0;0_18:1;0",-1.16549782623676,0.00570248382066973,"Suppressed","no","17:0;0_18:1;0"
"PS_17:0;0_18:1;0 --> PE_17:0;0_18:1;0","PS_17:0;0_18:1;0","PE_17:0;0_18:1;0",-1.16549782623676,0.00570248382066973,"Suppressed","no","17:0;0_18:1;0"
"PI_16:1;0_18:1;0 --> LPI_18:1;0","PI_16:1;0_18:1;0","LPI_18:1;0",-1.16826816989785,0.00392320437568959,"Suppressed","no","16:1;0_18:1;0"
"PA_16:1;0_18:0;0 --> DAG_16:1;0_18:0;0 --> PC_16:1;0_18:0;0 --> PG_16:1;0_18:0;0","PA_16:1;0_18:0;0","PG_16:1;0_18:0;0",-1.65109995661769,0.003559659035119,"Suppressed","no","16:1;0_18:0;0"
"PA_16:0;0_18:1;0 --> PG_16:0;0_18:1;0 --> CL_72:5;0","PA_16:0;0_18:1;0","CL_72:5;0",-1.42238700220901,0.00205239312094914,"Suppressed","no","16:0;0_18:1;0"
"PE_17:0;0_18:1;0 --> PC_17:0;0_18:1;0","PE_17:0;0_18:1;0","PC_17:0;0_18:1;0",-1.17350206400871,0.000561686330315483,"Suppressed","no","17:0;0_18:1;0"
"PC_18:1;0_18:2;0 --> PS_18:1;0_18:2;0 --> LPS_18:1;0","PC_18:1;0_18:2;0","LPS_18:1;0",-1.43380916359374,-0.00530646720278459,"Suppressed","no","18:1;0_18:2;0"
"PS_18:0;0_20:1;0 --> LPS_18:0;0","PS_18:0;0_20:1;0","LPS_18:0;0",-1.19037092389878,-0.0102724986425313,"Suppressed","no","18:0;0_20:1;0"
"DAG_18:1;0_18:1;0 --> PC_18:1;0_18:1;0 --> PS_18:1;0_18:1;0 --> LPS_18:1;0","DAG_18:1;0_18:1;0","LPS_18:1;0",-1.67357134101798,-0.0109641391486815,"Suppressed","no","18:1;0_18:1;0"
"PA_16:1;0_18:0;0 --> DAG_16:1;0_18:0;0","PA_16:1;0_18:0;0","DAG_16:1;0_18:0;0",-1.20080459361563,-0.0169736218005081,"Suppressed","no","16:1;0_18:0;0"
"PS_17:1;0_18:1;0 --> LPS_18:1;0","PS_17:1;0_18:1;0","LPS_18:1;0",-1.20884137908121,-0.0221353233552421,"Suppressed","no","17:1;0_18:1;0"
"PC_15:0;0_16:1;0 --> LPC_16:1;0","PC_15:0;0_16:1;0","LPC_16:1;0",-1.21304607242956,-0.0248358274667849,"Suppressed","no","15:0;0_16:1;0"
"PS_17:0;0_18:1;0 --> PE_17:0;0_18:1;0 --> LPE_18:1;0","PS_17:0;0_18:1;0","LPE_18:1;0",-1.46479756362998,-0.025271104353478,"Suppressed","no","17:0;0_18:1;0"
"PC_16:1;0_17:0;0 --> LPC_16:1;0","PC_16:1;0_17:0;0","LPC_16:1;0",-1.21805869453203,-0.0280552314698439,"Suppressed","no","16:1;0_17:0;0"
"PC_16:0;0_16:1;0 --> PG_16:0;0_16:1;0","PC_16:0;0_16:1;0","PG_16:0;0_16:1;0",-1.2199659589744,-0.0292801901152641,"Suppressed","no","16:0;0_16:1;0"
"PE_16:1;0_18:0;0 --> PC_16:1;0_18:0;0 --> LPC_18:0;0","PE_16:1;0_18:0;0","LPC_18:0;0",-1.47388726485315,-0.0311272500891905,"Suppressed","no","16:1;0_18:0;0"
"PI_16:0;0_16:1;0 --> DAG_16:0;0_16:1;0","PI_16:0;0_16:1;0","DAG_16:0;0_16:1;0",-1.22335462258068,-0.0314565913990771,"Suppressed","no","16:0;0_16:1;0"
"PA_16:1;0_18:0;0 --> DAG_16:1;0_18:0;0 --> PE_16:1;0_18:0;0 --> PC_16:1;0_18:0;0 --> LPC_18:0;0","PA_16:1;0_18:0;0","LPC_18:0;0",-1.90112367431635,-0.0403057916672169,"Suppressed","no","16:1;0_18:0;0"
"PE_18:0;0_22:5;0 --> PS_18:0;0_22:5;0","PE_18:0;0_22:5;0","PS_18:0;0_22:5;0",-1.2389534059991,-0.0414750577333689,"Suppressed","no","18:0;0_22:5;0"
"PS_18:0;0_22:5;0 --> PE_18:0;0_22:5;0","PS_18:0;0_22:5;0","PE_18:0;0_22:5;0",-1.2389534059991,-0.0414750577333689,"Suppressed","no","18:0;0_22:5;0"
"PI_16:1;0_18:0;0 --> DAG_16:1;0_18:0;0 --> PC_16:1;0_18:0;0 --> PS_16:1;0_18:0;0 --> LPS_18:0;0","PI_16:1;0_18:0;0","LPS_18:0;0",-1.90661266084333,-0.0438209301375506,"Suppressed","no","16:1;0_18:0;0"
"DAG_16:1;0_18:0;0 --> PE_16:1;0_18:0;0 --> PC_16:1;0_18:0;0 --> LPC_16:1;0","DAG_16:1;0_18:0;0","LPC_16:1;0",-1.72573038247333,-0.0446757867295895,"Suppressed","no","16:1;0_18:0;0"
"PI_16:0;0_16:1;0 --> DAG_16:0;0_16:1;0 --> PC_16:0;0_16:1;0 --> PG_16:0;0_16:1;0","PI_16:0;0_16:1;0","PG_16:0;0_16:1;0",-1.72768855183025,-0.0459413988540129,"Suppressed","no","16:0;0_16:1;0"
"PS_17:1;0_18:0;0 --> PE_17:1;0_18:0;0 --> LPE_18:0;0","PS_17:1;0_18:0;0","LPE_18:0;0",-1.49848889179562,-0.0469771343893984,"Suppressed","no","17:1;0_18:0;0"
"PE_18:0;0_20:2;0 --> PC_18:0;0_20:2;0 --> LPC_18:0;0","PE_18:0;0_20:2;0","LPC_18:0;0",-1.50137018263492,-0.0488334395250262,"Suppressed","no","18:0;0_20:2;0"
"PI_14:0;0_18:1;0 --> DAG_14:0;0_18:1;0 --> PE_14:0;0_18:1;0 --> PC_14:0;0_18:1;0 --> LPC_18:1;0","PI_14:0;0_18:1;0","LPC_18:1;0",-1.91519667667179,-0.04931812057885,"Suppressed","no","14:0;0_18:1;0"
"PC_16:0;0_20:2;0 --> LPC_16:0;0","PC_16:0;0_20:2;0","LPC_16:0;0",-1.25315427577221,-0.0505957007940053,"Suppressed","no","16:0;0_20:2;0"
"PG_18:0;0_18:1;0 --> CL_72:4;0","PG_18:0;0_18:1;0","CL_72:4;0",-1.25451652720827,-0.0514706196761326,"Suppressed","no","18:0;0_18:1;0"
"PA_16:0;0_18:1;0 --> PG_16:0;0_18:1;0 --> CL_70:4;0","PA_16:0;0_18:1;0","CL_70:4;0",-1.50798953487785,-0.053098034197491,"Suppressed","no","16:0;0_18:1;0"
"PA_16:1;0_18:0;0 --> DAG_16:1;0_18:0;0 --> PC_16:1;0_18:0;0 --> PS_16:1;0_18:0;0","PA_16:1;0_18:0;0","PS_16:1;0_18:0;0",-1.74855648772556,-0.0594288495627381,"Suppressed","no","16:1;0_18:0;0"
"PC_16:1;0_18:0;0 --> PS_16:1;0_18:0;0","PC_16:1;0_18:0;0","PS_16:1;0_18:0;0",-1.27202770590131,-0.0627173399814419,"Suppressed","no","16:1;0_18:0;0"
"PI_14:0;0_18:1;0 --> DAG_14:0;0_18:1;0 --> PE_14:0;0_18:1;0 --> PC_14:0;0_18:1;0 --> PG_14:0;0_18:1;0","PI_14:0;0_18:1;0","PG_14:0;0_18:1;0",-1.93800186039199,-0.0639225249117529,"Suppressed","no","14:0;0_18:1;0"
"PI_16:0;0_20:1;0 --> DAG_16:0;0_20:1;0","PI_16:0;0_20:1;0","DAG_16:0;0_20:1;0",-1.27779450902552,-0.0664211238860376,"Suppressed","no","16:0;0_20:1;0"
"PE_16:1;0_17:1;0 --> PC_16:1;0_17:1;0","PE_16:1;0_17:1;0","PC_16:1;0_17:1;0",-1.29208646931431,-0.0756002706927795,"Suppressed","no","16:1;0_17:1;0"
"PS_16:1;0_18:1;0 --> LPS_18:1;0","PS_16:1;0_18:1;0","LPS_18:1;0",-1.29859327468495,-0.0797793280462273,"Suppressed","no","16:1;0_18:1;0"
"PA_18:1;0_18:1;0 --> DAG_18:1;0_18:1;0 --> PC_18:1;0_18:1;0 --> PS_18:1;0_18:1;0 --> LPS_18:1;0","PA_18:1;0_18:1;0","LPS_18:1;0",-1.96914080082212,-0.0838638541340674,"Suppressed","no","18:1;0_18:1;0"
"PG_18:1;0_18:2;0 --> CL_72:7;0","PG_18:1;0_18:2;0","CL_72:7;0",-1.30555622048364,-0.0842513459081635,"Suppressed","no","18:1;0_18:2;0"
"PE_16:1;0_16:1;0 --> PC_16:1;0_16:1;0 --> LPC_16:1;0","PE_16:1;0_16:1;0","LPC_16:1;0",-1.55834560051998,-0.0855405151808808,"Suppressed","no","16:1;0_16:1;0"
"PC_17:1;0_18:0;0 --> PS_17:1;0_18:0;0 --> LPS_18:0;0","PC_17:1;0_18:0;0","LPS_18:0;0",-1.55853349169462,-0.0856615662555117,"Suppressed","no","17:1;0_18:0;0"
"PS_16:1;0_18:0;0 --> LPS_18:0;0","PS_16:1;0_18:0;0","LPS_18:0;0",-1.30996156790479,-0.0870807219976843,"Suppressed","no","16:1;0_18:0;0"
"PA_16:0;0_18:1;0 --> PG_16:0;0_18:1;0 --> CL_68:2;0","PA_16:0;0_18:1;0","CL_68:2;0",-1.56613461120708,-0.0905586759103474,"Suppressed","no","16:0;0_18:1;0"
"DAG_18:1;0_18:1;0 --> PE_18:1;0_18:1;0","DAG_18:1;0_18:1;0","PE_18:1;0_18:1;0",-1.33421635612245,-0.102658589366304,"Suppressed","no","18:1;0_18:1;0"
"PG_18:0;0_18:1;0 --> CL_72:5;0","PG_18:0;0_18:1;0","CL_72:5;0",-1.34608342943778,-0.110280329556364,"Suppressed","no","18:0;0_18:1;0"
"DAG_18:1;0_18:1;0 --> PE_18:1;0_18:1;0 --> LPE_18:1;0","DAG_18:1;0_18:1;0","LPE_18:1;0",-1.6025556664208,-0.114023364346559,"Suppressed","no","18:1;0_18:1;0"
"PI_14:0;0_18:1;0 --> DAG_14:0;0_18:1;0","PI_14:0;0_18:1;0","DAG_14:0;0_18:1;0",-1.35524463577844,-0.116164201063746,"Suppressed","no","14:0;0_18:1;0"
"PE_14:0;0_18:1;0 --> PS_14:0;0_18:1;0 --> LPS_18:1;0","PE_14:0;0_18:1;0","LPS_18:1;0",-1.61342673326245,-0.121027175601111,"Suppressed","no","14:0;0_18:1;0"
"PI_16:1;0_18:0;0 --> DAG_16:1;0_18:0;0 --> PC_16:1;0_18:0;0 --> PG_16:1;0_18:0;0","PI_16:1;0_18:0;0","PG_16:1;0_18:0;0",-1.84673458528027,-0.12288372397338,"Suppressed","no","16:1;0_18:0;0"
"PE_18:2;0_20:3;0 --> PC_18:2;0_20:3;0","PE_18:2;0_20:3;0","PC_18:2;0_20:3;0",-1.36588180753361,-0.122996025332517,"Suppressed","no","18:2;0_20:3;0"
"PE_14:0;0_18:1;0 --> PC_14:0;0_18:1;0 --> PS_14:0;0_18:1;0 --> LPS_18:1;0","PE_14:0;0_18:1;0","LPS_18:1;0",-1.86053854706496,-0.13180555769427,"Suppressed","no","14:0;0_18:1;0"
"DAG_16:1;0_18:0;0 --> PE_16:1;0_18:0;0 --> LPE_18:0;0","DAG_16:1;0_18:0;0","LPE_18:0;0",-1.63632699834098,-0.135780937731869,"Suppressed","no","16:1;0_18:0;0"
"PG_16:0;0_18:1;0 --> CL_72:5;0","PG_16:0;0_18:1;0","CL_72:5;0",-1.38639250635711,-0.136169215840015,"Suppressed","no","16:0;0_18:1;0"
"PI_14:0;0_18:1;0 --> DAG_14:0;0_18:1;0 --> PC_14:0;0_18:1;0","PI_14:0;0_18:1;0","PC_14:0;0_18:1;0",-1.64149074014255,-0.139107738447223,"Suppressed","no","14:0;0_18:1;0"
"DAG_16:1;0_18:0;0 --> PC_16:1;0_18:0;0 --> PS_16:1;0_18:0;0 --> PE_16:1;0_18:0;0 --> LPE_18:0;0","DAG_16:1;0_18:0;0","LPE_18:0;0",-2.07199440220222,-0.149731141154413,"Suppressed","no","16:1;0_18:0;0"
"PI_16:1;0_18:0;0 --> DAG_16:1;0_18:0;0 --> PE_16:1;0_18:0;0 --> PC_16:1;0_18:0;0 --> LPC_18:0;0","PI_16:1;0_18:0;0","LPC_18:0;0",-2.07610460569334,-0.152363309104087,"Suppressed","no","16:1;0_18:0;0"
"PA_16:1;0_18:0;0 --> PI_16:1;0_18:0;0 --> DAG_16:1;0_18:0;0 --> PC_16:1;0_18:0;0","PA_16:1;0_18:0;0","PC_16:1;0_18:0;0",-1.89492818740365,-0.154032412390679,"Suppressed","no","16:1;0_18:0;0"
"PG_18:1;0_18:2;0 --> CL_72:6;0","PG_18:1;0_18:2;0","CL_72:6;0",-1.41604890979867,-0.15521632172679,"Suppressed","no","18:1;0_18:2;0"
"DAG_14:0;0_18:1;0 --> PE_14:0;0_18:1;0 --> PS_14:0;0_18:1;0","DAG_14:0;0_18:1;0","PS_14:0;0_18:1;0",-1.67302856260104,-0.159426347383799,"Suppressed","no","14:0;0_18:1;0"
"PI_16:0;0_20:1;0 --> DAG_16:0;0_20:1;0 --> PC_16:0;0_20:1;0","PI_16:0;0_20:1;0","PC_16:0;0_20:1;0",-1.67902826567521,-0.163291725872124,"Suppressed","no","16:0;0_20:1;0"
"DAG_14:0;0_18:1;0 --> PC_14:0;0_18:1;0 --> PS_14:0;0_18:1;0 --> PE_14:0;0_18:1;0","DAG_14:0;0_18:1;0","PE_14:0;0_18:1;0",-1.9121552453842,-0.165166675814471,"Suppressed","no","14:0;0_18:1;0"
"DAG_14:0;0_18:1;0 --> PE_14:0;0_18:1;0 --> PC_14:0;0_18:1;0 --> PS_14:0;0_18:1;0","DAG_14:0;0_18:1;0","PS_14:0;0_18:1;0",-1.9121552453842,-0.165166675814471,"Suppressed","no","14:0;0_18:1;0"
"PA_18:1;0_18:1;0 --> DAG_18:1;0_18:1;0 --> PE_18:1;0_18:1;0 --> LPE_18:1;0","PA_18:1;0_18:1;0","LPE_18:1;0",-1.91584892103445,-0.167553987550364,"Suppressed","no","18:1;0_18:1;0"
"PS_14:0;0_18:1;0 --> PE_14:0;0_18:1;0 --> PC_14:0;0_18:1;0 --> LPC_18:1;0","PS_14:0;0_18:1;0","LPC_18:1;0",-1.915956395675,-0.167623451004926,"Suppressed","no","14:0;0_18:1;0"
"PI_14:0;0_18:1;0 --> DAG_14:0;0_18:1;0 --> PE_14:0;0_18:1;0 --> PS_14:0;0_18:1;0 --> LPS_18:1;0","PI_14:0;0_18:1;0","LPS_18:1;0",-2.1068869408073,-0.172076268834243,"Suppressed","no","14:0;0_18:1;0"
"DAG_14:0;0_18:1;0 --> PC_14:0;0_18:1;0 --> PS_14:0;0_18:1;0 --> PE_14:0;0_18:1;0 --> LPE_18:1;0","DAG_14:0;0_18:1;0","LPE_18:1;0",-2.10778541100891,-0.172651647759771,"Suppressed","no","14:0;0_18:1;0"
"PA_18:1;0_18:1;0 --> DAG_18:1;0_18:1;0 --> PE_18:1;0_18:1;0","PA_18:1;0_18:1;0","PE_18:1;0_18:1;0",-1.69905920714282,-0.176196892893325,"Suppressed","no","18:1;0_18:1;0"
"PI_18:0;0_20:2;0 --> LPI_18:0;0","PI_18:0;0_20:2;0","LPI_18:0;0",-1.4491891408345,-0.176500948869637,"Suppressed","no","18:0;0_20:2;0"
"PI_14:0;0_18:1;0 --> DAG_14:0;0_18:1;0 --> PE_14:0;0_18:1;0 --> PC_14:0;0_18:1;0 --> PS_14:0;0_18:1;0 --> LPS_18:1;0","PI_14:0;0_18:1;0","LPS_18:1;0",-2.30157421764726,-0.180274186433821,"Suppressed","no","14:0;0_18:1;0"
"PE_17:1;0_18:1;0 --> PC_17:1;0_18:1;0 --> LPC_18:1;0","PE_17:1;0_18:1;0","LPC_18:1;0",-1.70562060245454,-0.180424148138759,"Suppressed","no","17:1;0_18:1;0"
"PA_16:1;0_18:0;0 --> PI_16:1;0_18:0;0 --> DAG_16:1;0_18:0;0 --> PC_16:1;0_18:0;0 --> PS_16:1;0_18:0;0 --> LPS_18:0;0","PA_16:1;0_18:0;0","LPS_18:0;0",-2.30350904997655,-0.181527101437516,"Suppressed","no","16:1;0_18:0;0"
"PS_16:0;0_20:3;0 --> PE_16:0;0_20:3;0 --> LPE_20:3;0","PS_16:0;0_20:3;0","LPE_20:3;0",-1.70824460864716,-0.182114694648281,"Suppressed","no","16:0;0_20:3;0"
